Rk,Name,Age,Tm,Lg,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos Summary
640,Matt Kata#\katama01,26,ARI,NL,42,178,162,17,40,9,2,2,13,4,1,13,29,0.247,0.301,0.364,0.665,68,59,1,0,1,1,2,4/56
795,Quinton McCracken#\mccraqu01,33,ARI,NL,55,172,156,20,45,11,1,2,13,2,4,13,23,0.288,0.341,0.41,0.751,90,64,2,0,2,1,0,79/8
21,Roberto Alomar#\alomaro01,36,ARI,NL,38,125,110,14,34,5,2,3,16,0,2,12,18,0.309,0.382,0.473,0.855,116,52,2,1,2,0,0,4/D
479,Andy Green\greenan01,26,ARI,NL,46,119,109,13,22,2,1,1,4,1,1,5,17,0.202,0.241,0.266,0.507,29,29,2,1,3,1,0,54/7
292,Doug DeVore*\devordo01,26,ARI,NL,50,114,107,5,24,3,2,3,13,1,1,7,31,0.224,0.272,0.374,0.646,62,40,1,0,0,0,0,79/8
903,Tim Olson\olsonti01,25,ARI,NL,48,114,97,8,18,7,0,2,5,1,0,16,18,0.186,0.301,0.32,0.62,58,31,4,0,1,0,0,56/879
1116,Chris Snyder\snydech02,23,ARI,NL,29,110,96,10,23,6,0,5,15,0,0,13,25,0.24,0.327,0.458,0.786,97,44,0,0,0,1,1,2
789,Brent Mayne*\maynebr01,36,ARI,NL,36,111,94,9,24,6,1,0,10,1,0,13,17,0.255,0.343,0.34,0.683,75,32,5,0,3,1,4,2/3
1094,Richie Sexson\sexsori01,29,ARI,NL,23,104,90,20,21,4,0,9,23,0,0,14,21,0.233,0.337,0.578,0.914,126,52,2,0,0,0,0,3
440,Jerry Gil\gilje01,21,ARI,NL,29,88,86,3,15,2,1,0,8,2,0,0,33,0.174,0.182,0.221,0.403,2,19,2,1,0,1,0,6
47,Carlos Baerga#\baergca01,35,ARI,NL,79,94,85,6,20,2,0,2,11,0,0,6,12,0.235,0.309,0.329,0.638,62,28,7,3,0,0,0,/3D
626,Randy Johnson\johnsra05,40,ARI,NL,33,87,80,1,10,3,0,0,6,0,0,4,37,0.125,0.167,0.163,0.329,-16,13,1,0,3,0,0,1
1240,Brandon Webb\webbbr01,25,ARI,NL,33,71,64,3,6,0,0,0,4,0,0,3,36,0.094,0.134,0.094,0.228,-40,6,0,0,4,0,0,1
671,Josh Kroeger*\kroegjo01,21,ARI,NL,22,55,54,5,9,3,0,0,2,0,1,1,21,0.167,0.182,0.222,0.404,2,12,2,0,0,0,0,7/98
395,Casey Fossum*\fossuca01,26,ARI,NL,27,46,42,3,4,0,0,0,0,0,0,1,16,0.095,0.116,0.095,0.212,-45,4,1,0,3,0,0,1
574,Koyie Hill#\hillko01,25,ARI,NL,13,38,36,3,9,1,0,1,6,1,0,2,6,0.25,0.289,0.361,0.651,64,13,1,0,0,0,1,2
1307,Alan Zinter#\zinteal01,36,ARI,NL,28,40,34,2,7,2,0,1,6,0,0,5,15,0.206,0.3,0.353,0.653,65,12,0,0,0,1,0,/3D
1121,Steve Sparks\sparkst01,38,ARI,NL,27,32,31,0,4,0,0,0,1,0,0,0,14,0.129,0.129,0.129,0.258,-34,4,0,0,1,0,0,1
225,Greg Colbrunn\colbrgr01,34,ARI,NL,20,28,27,1,3,0,0,0,1,0,0,1,5,0.111,0.143,0.111,0.254,-34,3,0,0,0,0,0,/3D
1068,Donnie Sadler\sadledo01,29,ARI,NL,18,24,23,1,3,2,0,0,0,0,0,1,7,0.13,0.167,0.217,0.384,-3,5,0,0,0,0,0,/876459
290,Elmer Dessens\desseel01,33,ARI,NL,36,25,18,0,3,2,0,0,0,0,0,3,3,0.167,0.286,0.278,0.563,44,5,1,0,4,0,0,1
265,Casey Daigle\daiglca01,23,ARI,NL,11,18,17,2,2,2,0,0,0,0,0,0,7,0.118,0.118,0.235,0.353,-13,4,1,0,1,0,0,1
352,Bobby Estalella\estalbo02,29,ARI,NL,7,14,14,2,2,0,0,2,4,0,0,0,6,0.143,0.143,0.571,0.714,69,8,0,0,0,0,0,/2
462,Edgar Gonzalez\gonzaed01,21,ARI,NL,10,15,13,0,2,0,0,0,0,0,0,0,2,0.154,0.214,0.154,0.368,-4,2,0,1,1,0,0,1
999,Steve Randolph*\randost01,30,ARI,NL,45,12,12,4,5,3,0,0,3,0,0,0,3,0.417,0.417,0.667,1.083,169,8,0,0,0,0,0,1
243,Lance Cormier\cormila01,23,ARI,NL,17,10,8,1,2,1,0,0,1,0,0,1,2,0.25,0.333,0.375,0.708,80,3,0,0,1,0,0,1
471,Mike Gosling*\goslimi01,23,ARI,NL,6,8,6,0,0,0,0,0,0,0,0,1,4,0,0.143,0,0.143,-59,0,0,0,1,0,0,/1
468,Andrew Good\goodan01,24,ARI,NL,16,6,5,0,0,0,0,0,1,0,0,0,2,0,0,0,0,-100,0,0,0,0,1,0,1
35,Greg Aquino\aquingr01,26,ARI,NL,34,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,1
207,Randy Choate*\choatra01,28,ARI,NL,69,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,0,0,0,0,0,1
325,Chad Durbin\durbich01,26,ARI,NL,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,/1
1093,Scott Service\servisc01,37,ARI,NL,19,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,1
1212,Brandon Villafuerte\villabr01,28,ARI,NL,15,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,0,0,0,0,0,1
144,Brian Bruney\brunebr01,22,ARI,NL,30,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
366,Jeff Fassero*\fasseje01,41,ARI,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
370,Mike Fetters\fettemi01,39,ARI,NL,23,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
667,Mike Koplove\koplomi01,27,ARI,NL,72,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
757,Matt Mantei\mantema01,30,ARI,NL,12,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
869,Shane Nance*\nancesh01,26,ARI,NL,19,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
1020,Shane Reynolds\reynosh01,36,ARI,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
1201,Jose Valverde\valvejo01,26,ARI,NL,26,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
1213,Oscar Villarreal*\villaos01,22,ARI,NL,17,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
629,Andruw Jones\jonesan01,27,ATL,NL,154,646,570,85,149,34,4,29,91,6,6,71,147,0.261,0.345,0.488,0.833,112,278,24,3,0,2,9,*8
413,Rafael Furcal#\furcara02,26,ATL,NL,143,632,563,103,157,24,5,14,59,29,6,58,71,0.279,0.344,0.414,0.758,95,233,9,1,5,5,4,*6/4
314,J.D. Drew*\drewj.01,28,ATL,NL,145,645,518,118,158,28,8,31,93,12,3,118,116,0.305,0.436,0.569,1.006,157,295,7,5,1,3,2,*9/8D
630,Chipper Jones#\jonesch06,32,ATL,NL,137,567,472,69,117,20,1,30,96,2,0,84,96,0.248,0.362,0.485,0.847,116,229,14,4,0,7,8,57/D
355,Johnny Estrada#\estrajo01,28,ATL,NL,134,517,462,56,145,36,0,9,76,0,0,39,66,0.314,0.378,0.45,0.828,113,208,18,11,1,4,7,*2
442,Marcus Giles\gilesma01,26,ATL,NL,102,434,379,61,118,22,2,8,48,17,4,36,70,0.311,0.378,0.443,0.821,111,168,6,9,3,7,0,4
683,Adam LaRoche*\larocad01,24,ATL,NL,110,356,324,45,90,27,1,13,45,0,0,27,78,0.278,0.333,0.488,0.821,108,158,10,1,2,2,1,3
404,Julio Franco\francju01,45,ATL,NL,125,361,320,37,99,18,3,6,57,4,2,36,68,0.309,0.378,0.441,0.818,111,141,10,1,1,3,4,3/D
288,Mark DeRosa\derosma01,29,ATL,NL,118,345,309,33,74,16,0,3,31,1,3,23,53,0.239,0.293,0.32,0.614,59,99,6,3,4,6,3,56/47
480,Nick Green\greenni01,25,ATL,NL,95,290,264,40,72,15,3,3,26,1,2,12,63,0.273,0.312,0.386,0.698,79,102,0,4,8,2,1,4/59
761,Eli Marrero\marreel01,30,ATL,NL,90,280,250,37,80,18,1,10,40,4,1,23,50,0.32,0.374,0.52,0.894,128,130,4,1,2,4,1,79/8
1163,Charles Thomas*\thomach01,25,ATL,NL,83,267,236,35,68,8,4,7,31,3,1,21,45,0.288,0.368,0.445,0.813,109,105,3,9,1,0,9,7/98
940,Eddie Perez\perezed02,36,ATL,NL,74,188,170,14,39,12,0,3,13,0,0,11,29,0.229,0.286,0.353,0.639,64,60,5,3,3,1,1,2/3
1279,Dewayne Wise*\wisede01,26,ATL,NL,77,175,162,24,37,9,4,6,17,6,1,9,28,0.228,0.272,0.444,0.716,81,72,1,1,2,1,1,79/8
420,Jesse Garcia\garcije01,30,ATL,NL,50,118,115,14,29,4,1,1,10,1,2,1,16,0.252,0.265,0.33,0.595,53,38,2,1,1,0,0,64/5
567,Mike Hessman\hessmmi01,26,ATL,NL,29,71,69,8,9,3,0,2,5,0,0,1,24,0.13,0.155,0.261,0.416,5,18,0,1,0,0,0,3/57
1167,John Thomson\thomsjo01,30,ATL,NL,31,76,66,3,13,1,0,0,4,0,0,0,24,0.197,0.197,0.212,0.409,6,14,2,0,10,0,0,1
522,Mike Hampton\hamptmi01,31,ATL,NL,35,71,64,7,11,3,0,2,7,0,0,3,23,0.172,0.209,0.313,0.521,32,20,1,0,4,0,0,1
909,Russ Ortiz\ortizru01,30,ATL,NL,32,71,59,1,6,2,0,0,1,0,0,1,17,0.102,0.131,0.136,0.267,-31,8,1,1,10,0,0,1
1291,Jaret Wright\wrighja02,28,ATL,NL,30,65,57,4,6,1,0,1,4,0,0,2,33,0.105,0.136,0.175,0.311,-20,10,0,0,6,0,0,1
102,Wilson Betemit#\betemwi01,22,ATL,NL,22,52,47,2,8,0,0,0,3,0,1,4,16,0.17,0.231,0.17,0.401,6,8,0,0,0,1,0,6/5
168,Paul Byrd\byrdpa01,33,ATL,NL,18,43,30,2,6,0,0,0,4,0,0,5,7,0.2,0.314,0.2,0.514,37,6,0,0,8,0,0,1
584,Damon Hollins\hollida02,30,ATL,NL,7,23,22,3,8,2,0,0,5,0,0,0,4,0.364,0.364,0.455,0.818,110,10,0,0,1,0,0,/79
996,Horacio Ramirez*\ramirho01,24,ATL,NL,11,22,21,0,2,0,0,0,1,0,0,0,5,0.095,0.095,0.095,0.19,-51,2,0,0,1,0,0,1
1111,Travis Smith\smithtr01,31,ATL,NL,14,8,8,0,1,0,0,0,0,0,0,0,1,0.125,0.125,0.125,0.25,-35,1,0,0,0,0,0,1
260,Juan Cruz\cruzju02,25,ATL,NL,47,6,5,1,1,1,0,0,0,0,0,1,3,0.2,0.333,0.4,0.733,88,2,0,0,0,0,0,1
183,Jose Capellan\capeljo01,23,ATL,NL,3,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,0,0,0,0,0,/1
315,Tim Drew\drewti01,25,ATL,NL,12,3,2,1,0,0,0,0,0,0,0,1,1,0,0.333,0,0.333,-3,0,0,0,0,0,0,1
1112,John Smoltz\smoltjo01,37,ATL,NL,69,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-100,0,0,0,0,0,0,1
15,Antonio Alfonseca\alfonan01,32,ATL,NL,76,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,0,0,0,0,0,1
792,Sam McConnell*\mcconsa02,28,ATL,NL,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,1
18,Armando Almanza*\almanar01,31,ATL,NL,11,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,1,0,0,1
229,Roman Colon\colonro01,24,ATL,NL,18,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
263,Will Cunnane\cunnawi01,30,ATL,NL,9,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
498,Kevin Gryboski\gryboke01,30,ATL,NL,67,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
765,Tom Martin*\martito02,34,ATL,NL,29,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
815,Dan Meyer\meyerda02,22,ATL,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
876,C.J. Nitkowski*\nitkoc.01,31,ATL,NL,20,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
1011,Chris Reitsma\reitsch01,26,ATL,NL,80,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
1157,Miguel Tejada\tejadmi01,30,BAL,AL,162,725,653,107,203,40,2,34,150,4,1,48,73,0.311,0.36,0.534,0.894,131,349,24,10,0,14,6,*6
1035,Brian Roberts#\roberbr01,26,BAL,AL,159,736,641,107,175,50,2,4,53,29,12,71,95,0.273,0.344,0.376,0.72,90,241,3,1,15,6,1,*4/D
731,Javy Lopez\lopezja01,33,BAL,AL,150,638,579,83,183,33,3,23,86,0,0,47,97,0.316,0.37,0.503,0.872,127,291,16,6,0,6,4,*2D
842,Melvin Mora\morame01,32,BAL,AL,140,636,550,111,187,41,0,27,104,11,6,66,95,0.34,0.419,0.562,0.981,155,309,10,11,6,3,0,*5/D6
919,Rafael Palmeiro*\palmera01,39,BAL,AL,154,651,550,68,142,29,0,23,88,2,1,86,61,0.258,0.359,0.436,0.796,108,240,15,6,0,9,15,*3D
105,Larry Bigbie*\bigbila01,26,BAL,AL,139,531,478,76,134,23,1,15,68,8,3,45,113,0.28,0.341,0.427,0.768,101,204,7,1,3,4,0,*78/D
874,David Newhan*\newhada01,30,BAL,AL,95,412,373,66,116,15,7,8,54,11,1,27,72,0.311,0.361,0.453,0.814,113,169,4,4,5,3,0,D975/3
438,Jay Gibbons*\gibboja01,27,BAL,AL,97,380,346,36,85,14,1,10,47,1,1,29,64,0.246,0.303,0.379,0.682,78,131,11,1,1,3,0,9D3
1141,B.J. Surhoff*\surhob.01,39,BAL,AL,100,378,343,49,106,12,1,8,50,2,0,30,46,0.309,0.365,0.42,0.785,106,144,9,1,3,1,2,97D3
781,Luis Matos\matoslu01,25,BAL,AL,89,359,330,36,74,18,0,6,28,12,4,19,60,0.224,0.275,0.333,0.609,59,110,7,5,3,2,2,8
512,Jerry Hairston\hairsje02,28,BAL,AL,86,334,287,43,87,19,1,2,24,13,8,29,29,0.303,0.378,0.397,0.775,105,114,3,8,6,4,1,9D847/5
992,Tim Raines\raineti02,24,BAL,AL,48,101,94,14,24,6,0,0,5,7,3,4,16,0.255,0.293,0.319,0.612,61,30,2,1,2,0,0,89/D7
733,Luis Lopez#\lopezlu02,33,BAL,AL,56,97,88,7,16,5,0,1,8,0,0,3,20,0.182,0.211,0.273,0.483,26,24,1,1,2,3,0,65/D34
747,Robert Machado\macharo01,31,BAL,AL,37,77,73,5,11,3,0,1,3,0,0,4,18,0.151,0.195,0.233,0.428,12,17,2,0,0,0,0,2
423,Karim Garcia*\garcika01,28,BAL,AL,23,73,66,9,14,0,0,3,11,0,0,4,15,0.212,0.247,0.348,0.595,54,23,1,0,0,3,1,8/93
699,Jose Leon\leonjo01,27,BAL,AL,31,69,66,4,12,2,0,2,8,0,0,2,19,0.182,0.203,0.303,0.506,31,20,6,0,0,1,0,3/5D
1090,David Segui#\seguida01,37,BAL,AL,18,65,59,8,20,3,0,1,7,0,1,5,13,0.339,0.4,0.441,0.841,121,26,3,1,0,0,1,D/3
439,Geronimo Gil\gilge01,28,BAL,AL,12,35,32,1,9,2,0,0,4,0,0,3,5,0.281,0.343,0.344,0.687,82,11,0,0,0,0,1,2
796,Darnell McDonald\mcdonda02,25,BAL,AL,17,34,32,3,5,1,0,0,1,1,0,2,6,0.156,0.206,0.188,0.393,5,6,0,0,0,0,0,/98D7
910,Keith Osik\osikke01,35,BAL,AL,11,25,25,0,2,0,0,0,0,0,0,0,7,0.08,0.08,0.08,0.16,-58,2,1,0,0,0,0,2
850,Chad Mottola\mottoch01,32,BAL,AL,6,16,14,2,2,1,0,1,3,0,0,2,3,0.143,0.25,0.429,0.679,74,6,1,0,0,0,0,/79
755,Val Majewski*\majewva01,23,BAL,AL,9,13,13,3,2,1,0,0,1,0,0,0,1,0.154,0.154,0.231,0.385,-1,3,0,0,0,0,0,/8D9
592,Ken Huckaby\huckake01,33,BAL,AL,8,12,12,1,2,1,0,0,0,0,0,0,0,0.167,0.167,0.25,0.417,8,3,0,0,0,0,0,/2
66,Jose Bautista\bautijo02,23,BAL,AL,16,12,11,3,3,0,0,0,0,0,0,1,3,0.273,0.333,0.273,0.606,63,3,0,0,0,0,0,/95D
971,Sidney Ponson\ponsosi01,27,BAL,AL,2,5,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,-100,0,0,0,0,0,0,1
73,Erik Bedard*\bedarer01,25,BAL,AL,2,5,4,0,0,0,0,0,0,0,0,1,3,0,0.2,0,0.2,-40,0,0,0,0,0,0,1
170,Daniel Cabrera\cabreda01,23,BAL,AL,3,4,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,-100,0,0,0,0,0,0,1
318,Eric DuBose*\duboser01,28,BAL,AL,1,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-100,0,0,0,0,0,0,1
1024,Matt Riley*\rileyma01,24,BAL,AL,2,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-100,0,0,0,0,0,0,1
264,Jack Cust*\custja01,25,BAL,AL,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,0,0,0,0,0,
281,Mike DeJean\dejeami01,33,BAL,AL,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,0,0,0,0,0,1
921,John Parrish*\parrijo01,26,BAL,AL,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,1
1045,Eddy Rodriguez\rodried03,22,BAL,AL,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,0,0,0,0,0,1
62,Rick Bauer\bauerri01,27,BAL,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
493,Jason Grimsley\grimsja01,36,BAL,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
495,Buddy Groom*\groombu01,38,BAL,AL,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
636,Jorge Julio\juliojo01,25,BAL,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
737,Rodrigo Lopez\lopezro02,28,BAL,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
1065,B.J. Ryan*\ryanb.01,28,BAL,AL,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
267,Johnny Damon*\damonjo01,30,BOS,AL,150,702,621,123,189,35,6,20,94,19,8,76,71,0.304,0.38,0.477,0.857,117,296,8,2,0,3,1,*8/D
907,David Ortiz*\ortizda01,28,BOS,AL,150,669,582,94,175,47,3,41,139,0,0,75,133,0.301,0.38,0.603,0.983,145,351,12,4,0,8,8,*D3
997,Manny Ramirez\ramirma02,32,BOS,AL,152,663,568,108,175,44,0,43,130,2,4,82,124,0.308,0.397,0.613,1.009,152,348,17,6,0,7,15,*7D
