Rk,Name,Age,Tm,Lg,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos Summary
1243,Jarrod Washburn*\washbja01,28,ANA,AL,2,5,5,0,1,0,0,0,0,0,0,0,1,0.2,0.2,0.2,0.4,7,1,0,0,0,0,0,1
627,John Lackey\lackejo01,24,ANA,AL,2,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-100,0,0,0,0,0,0,1
1082,Aaron Sele\seleaa01,33,ANA,AL,1,3,3,0,1,0,0,0,0,0,0,0,0,0.333,0.333,0.333,0.667,79,1,1,0,0,0,0,1
962,Julio Ramirez\ramirju02,25,ANA,AL,6,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,1,0,0,/89D
170,Mickey Callaway\callami01,28,ANA,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
301,Brendan Donnelly\donnebr01,31,ANA,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
899,Troy Percival\percitr01,33,ANA,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
1019,Francisco Rodriguez\rodrifr03,21,ANA,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
1073,Scott Schoeneweis*\schoesc01,29,ANA,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
1091,Scot Shields\shielsc01,27,ANA,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
1250,Ben Weber\weberbe01,33,ANA,AL,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
423,Luis Gonzalez*\gonzalu01,35,ARI,NL,156,679,579,92,176,46,4,26,104,5,3,94,67,0.304,0.402,0.532,0.934,134,308,19,3,0,3,17,*7
353,Steve Finley*\finlest01,38,ARI,NL,147,582,516,82,148,24,10,22,70,15,8,57,94,0.287,0.363,0.5,0.863,115,258,6,6,0,3,4,*8
202,Alex Cintron#\cintral01,24,ARI,NL,117,487,448,70,142,26,6,13,51,2,3,29,33,0.317,0.359,0.489,0.848,112,219,7,2,5,3,0,65/4
1125,Junior Spivey\spiveju01,28,ARI,NL,106,408,365,52,93,22,2,13,50,4,3,33,95,0.255,0.326,0.433,0.759,90,158,7,7,0,3,1,4/8
529,Shea Hillenbrand\hillesh02,27,ARI,NL,85,354,330,40,88,18,1,17,59,0,0,17,44,0.267,0.302,0.482,0.784,94,159,13,2,0,5,3,35
241,Craig Counsell*\counscr01,32,ARI,NL,89,351,303,40,71,6,3,3,21,11,4,41,32,0.234,0.328,0.304,0.631,61,92,4,2,3,2,0,564/3
594,Matt Kata#\katama01,25,ARI,NL,78,322,288,42,74,16,5,7,29,3,2,25,53,0.257,0.315,0.42,0.736,84,121,4,1,5,3,0,45/6
69,Danny Bautista\bautida01,31,ARI,NL,88,314,284,29,78,16,3,4,36,3,2,21,50,0.275,0.33,0.394,0.724,83,112,7,4,2,3,2,98/7
872,Lyle Overbay*\overbly01,26,ARI,NL,86,293,254,23,70,20,0,4,28,1,0,35,67,0.276,0.365,0.402,0.767,94,102,8,2,0,2,7,3
795,Chad Moeller\moellch01,28,ARI,NL,78,269,239,29,64,17,1,7,29,1,2,23,59,0.268,0.335,0.435,0.77,93,104,7,2,3,2,11,2
61,Rod Barajas\barajro01,27,ARI,NL,80,239,220,19,48,15,0,3,28,0,0,14,43,0.218,0.265,0.327,0.592,49,72,6,1,1,3,7,2
1298,Tony Womack*\womacto01,33,ARI,NL,61,231,219,30,52,10,3,2,15,8,3,8,27,0.237,0.27,0.338,0.607,53,74,6,2,1,1,0,6
54,Carlos Baerga#\baergca01,34,ARI,NL,105,231,207,31,71,13,0,4,39,1,1,18,20,0.343,0.396,0.464,0.859,117,96,6,2,1,3,1,34/D5
747,Quinton McCracken#\mccraqu01,32,ARI,NL,115,226,203,17,46,5,2,0,18,5,1,15,34,0.227,0.276,0.271,0.547,39,55,4,0,5,3,2,987/D
468,Robby Hammock\hammoro01,26,ARI,NL,65,216,195,30,55,10,2,8,28,3,2,17,44,0.282,0.343,0.477,0.82,105,93,5,2,0,2,3,259/7D
291,David Dellucci*\delluda01,29,ARI,NL,70,190,165,18,40,11,3,2,19,9,0,19,45,0.242,0.328,0.382,0.71,79,63,4,3,1,2,1,9/87
802,Raul Mondesi\mondera01,32,ARI,NL,45,183,162,27,49,8,1,8,22,5,4,18,31,0.302,0.372,0.512,0.884,121,83,3,1,0,2,0,9/8
432,Mark Grace*\gracema01,39,ARI,NL,66,155,135,13,27,5,0,3,16,0,0,16,15,0.2,0.279,0.304,0.583,48,41,6,0,1,3,2,3/D
1277,Matt Williams\willima04,37,ARI,NL,44,156,134,17,33,9,0,4,16,0,0,16,26,0.246,0.327,0.403,0.73,84,54,1,2,0,4,1,5
66,Miguel Batista\batismi01,32,ARI,NL,34,62,57,3,4,1,0,0,0,0,0,1,33,0.07,0.086,0.088,0.174,-56,5,2,0,4,0,0,1
1069,Curt Schilling\schilcu01,36,ARI,NL,24,59,52,4,3,0,0,0,0,0,0,3,21,0.058,0.109,0.058,0.167,-56,3,0,0,4,0,0,1
1249,Brandon Webb\webbbr01,24,ARI,NL,27,59,50,2,5,1,0,0,0,0,0,2,21,0.1,0.135,0.12,0.255,-35,6,0,0,7,0,0,1
296,Elmer Dessens\desseel01,32,ARI,NL,34,59,46,1,9,1,1,0,6,0,0,3,11,0.196,0.245,0.261,0.506,28,12,0,0,10,0,0,1
576,Randy Johnson\johnsra05,39,ARI,NL,17,38,36,2,7,0,0,1,3,0,0,0,17,0.194,0.194,0.278,0.472,18,10,0,0,2,0,0,1
586,Felix Jose#\josefe01,38,ARI,NL,18,24,18,1,6,1,0,1,6,0,0,6,3,0.333,0.5,0.556,1.056,167,10,1,0,0,0,1,/D9
427,Andrew Good\goodan01,23,ARI,NL,15,20,16,0,2,0,0,0,1,0,0,0,5,0.125,0.125,0.125,0.25,-36,2,0,0,4,0,0,1
607,Byung-Hyun Kim\kimby01,24,ARI,NL,7,15,13,0,2,1,0,0,1,0,0,0,2,0.154,0.154,0.231,0.385,-4,3,0,0,2,0,0,/1
885,John Patterson\pattejo02,25,ARI,NL,15,13,13,1,1,0,0,0,1,0,0,0,4,0.077,0.077,0.077,0.154,-61,1,0,0,0,0,0,1
173,Chris Capuano*\capuach01,24,ARI,NL,9,8,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,-100,0,0,0,0,0,0,/1
420,Edgar Gonzalez\gonzaed01,20,ARI,NL,9,5,4,1,1,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.5,27,1,0,0,1,0,0,/1
1169,Luis Terrero\terrelu01,23,ARI,NL,5,5,4,0,1,0,0,0,0,0,0,0,1,0.25,0.4,0.25,0.65,70,1,0,1,0,0,0,/89
967,Steve Randolph*\randost01,29,ARI,NL,48,4,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-100,0,0,0,1,0,0,1
1223,Oscar Villarreal*\villaos01,21,ARI,NL,82,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-100,0,0,0,0,0,0,1
1203,Jose Valverde\valvejo01,25,ARI,NL,50,1,1,1,1,1,0,0,0,0,0,0,0,1,1,2,3,633,2,0,0,0,0,0,1
128,Ricky Bottalico*\bottari01,33,ARI,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
623,Mike Koplove\koplomi01,26,ARI,NL,29,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
715,Matt Mantei\mantema01,29,ARI,NL,49,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
826,Mike Myers*\myersmi01,34,ARI,NL,60,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
863,Eddie Oropesa*\oropeed01,31,ARI,NL,41,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
945,Bret Prinz\prinzbr01,26,ARI,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
955,Brady Raggio\raggibr01,30,ARI,NL,10,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
987,Dennys Reyes\reyesde01,26,ARI,NL,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
1086,Scott Service\servisc01,36,ARI,NL,17,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
377,Rafael Furcal#\furcara02,25,ATL,NL,156,734,664,130,194,35,10,15,61,25,2,60,76,0.292,0.352,0.443,0.794,105,294,1,3,3,4,2,*6
579,Andruw Jones\jonesan01,26,ATL,NL,156,659,595,101,165,28,2,36,116,4,3,53,125,0.277,0.338,0.513,0.851,117,305,18,5,0,6,2,*8
1090,Gary Sheffield\sheffga01,34,ATL,NL,155,678,576,126,190,37,2,39,132,18,4,86,55,0.33,0.419,0.604,1.023,162,348,16,8,0,8,6,*9
580,Chipper Jones#\jonesch06,31,ATL,NL,153,656,555,103,169,33,2,27,106,2,2,94,83,0.305,0.402,0.517,0.92,137,287,10,1,0,6,13,*7/D
405,Marcus Giles\gilesma01,25,ATL,NL,145,635,551,101,174,49,2,21,69,14,4,59,80,0.316,0.39,0.526,0.917,136,290,7,11,10,4,2,*4
180,Vinny Castilla\castivi02,35,ATL,NL,147,578,542,65,150,28,3,22,76,1,2,26,86,0.277,0.31,0.461,0.771,97,250,22,3,1,6,3,*5
685,Javy Lopez\lopezja01,32,ATL,NL,129,495,457,89,150,29,3,43,109,0,1,33,90,0.328,0.378,0.687,1.065,169,314,10,4,0,1,5,*2/D
350,Robert Fick*\fickro01,29,ATL,NL,126,460,409,52,110,26,1,11,80,1,0,42,47,0.269,0.335,0.418,0.753,95,171,9,2,0,7,4,*3
295,Mark DeRosa\derosma01,28,ATL,NL,103,288,266,40,70,14,0,6,22,1,0,16,49,0.263,0.316,0.383,0.699,81,102,6,5,0,1,0,456/D73
369,Julio Franco\francju01,44,ATL,NL,103,223,197,28,58,12,2,5,31,0,1,25,43,0.294,0.372,0.452,0.824,113,89,8,0,0,1,5,3
133,Darren Bragg*\braggda01,33,ATL,NL,104,181,162,21,39,5,1,0,9,2,1,13,38,0.241,0.305,0.284,0.589,55,46,1,2,4,0,1,978
109,Henry Blanco\blanche01,31,ATL,NL,55,166,151,11,30,8,0,1,13,0,0,10,21,0.199,0.252,0.272,0.523,36,41,3,1,3,1,2,2
370,Matt Franco*\francma01,33,ATL,NL,112,148,134,11,33,5,0,3,15,0,1,11,26,0.246,0.299,0.351,0.65,69,47,4,0,1,2,0,3/D97
868,Russ Ortiz\ortizru01,29,ATL,NL,33,82,70,6,18,4,0,2,10,0,0,4,17,0.257,0.303,0.4,0.703,81,28,1,1,6,1,0,1
707,Greg Maddux\maddugr01,37,ATL,NL,35,78,68,2,10,3,0,0,2,0,0,1,21,0.147,0.157,0.191,0.348,-10,13,0,0,8,1,0,1
961,Horacio Ramirez*\ramirho01,23,ATL,NL,27,67,61,3,6,0,1,0,2,0,0,0,12,0.098,0.098,0.131,0.23,-41,8,1,0,6,0,0,1
473,Mike Hampton\hamptmi01,30,ATL,NL,31,74,60,6,11,2,1,2,8,0,0,5,13,0.183,0.246,0.35,0.596,53,21,2,0,9,0,0,1
990,Shane Reynolds\reynosh01,35,ATL,NL,28,65,54,0,5,0,0,0,3,0,0,1,26,0.093,0.109,0.093,0.202,-47,5,1,0,10,0,0,1
335,Johnny Estrada#\estrajo01,27,ATL,NL,16,39,36,2,11,0,0,0,2,0,0,0,3,0.306,0.359,0.306,0.665,76,11,1,3,0,0,0,2
520,Mike Hessman\hessmmi01,25,ATL,NL,19,26,21,2,6,2,0,2,3,0,0,5,6,0.286,0.423,0.667,1.09,178,14,2,0,0,0,1,/7359
633,Ryan Langerhans*\langery01,23,ATL,NL,16,15,15,2,4,0,0,0,0,0,0,0,6,0.267,0.267,0.267,0.533,40,4,1,0,0,0,0,/987
384,Jesse Garcia\garcije01,29,ATL,NL,13,10,10,6,4,0,1,0,2,0,1,0,1,0.4,0.4,0.6,1,156,6,0,0,0,0,0,/465
117,Jung Bong*\bongju01,22,ATL,NL,42,7,5,0,0,0,0,0,0,0,0,1,2,0,0.167,0,0.167,-51,0,0,0,1,0,0,1
536,Trey Hodges\hodgetr01,25,ATL,NL,49,6,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,-100,0,0,0,1,0,0,1
718,Jason Marquis*\marquja01,24,ATL,NL,21,4,2,0,1,1,0,0,1,0,0,0,0,0.5,0.5,1,1.5,277,2,0,0,2,0,0,1
275,Joey Dawley\dawlejo01,31,ATL,NL,5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,0,0,0,0,0,/1
446,Kevin Gryboski\gryboke01,29,ATL,NL,60,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,0,0,0,0,0,1
768,Kent Mercker*\merckke01,35,ATL,NL,18,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,0,0,0,0,0,1
1110,John Smoltz\smoltjo01,36,ATL,NL,58,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,1
257,Will Cunnane\cunnawi01,29,ATL,NL,20,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
519,Roberto Hernandez\hernaro01,38,ATL,NL,64,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
539,Darren Holmes\holmeda01,37,ATL,NL,44,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
610,Ray King*\kingra01,29,ATL,NL,77,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
1308,Jaret Wright\wrighja02,27,ATL,NL,11,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
67,Tony Batista\batisto01,29,BAL,AL,161,670,631,76,148,20,1,26,99,4,3,28,102,0.235,0.27,0.393,0.663,73,248,20,5,0,6,4,*5/D
399,Jay Gibbons*\gibboja01,26,BAL,AL,160,682,625,80,173,39,2,23,100,0,1,49,89,0.277,0.33,0.456,0.786,106,285,12,3,0,5,11,*93/D
251,Deivi Cruz\cruzde01,30,BAL,AL,152,572,548,61,137,24,2,14,65,1,2,13,49,0.25,0.269,0.378,0.647,69,207,13,2,7,2,1,*6/D
224,Jeff Conine\coninje01,37,BAL,AL,124,547,493,75,143,33,3,15,80,5,0,37,60,0.29,0.338,0.46,0.799,110,227,14,5,0,12,5,*3/795
1011,Brian Roberts#\roberbr01,25,BAL,AL,112,512,460,65,124,22,4,5,41,23,6,46,58,0.27,0.337,0.367,0.704,87,169,9,1,4,1,1,4/D6
734,Luis Matos\matoslu01,24,BAL,AL,109,486,439,70,133,23,3,13,45,15,7,28,90,0.303,0.353,0.458,0.811,113,201,9,7,10,2,0,8/9D
361,Brook Fordyce\fordybr01,33,BAL,AL,108,376,348,28,95,12,2,6,31,2,3,19,44,0.273,0.311,0.371,0.682,80,129,10,1,6,2,1,2
804,Melvin Mora\morame01,31,BAL,AL,96,413,344,68,109,17,1,15,48,6,3,49,71,0.317,0.418,0.503,0.921,143,173,3,12,6,2,0,7986/43
1153,B.J. Surhoff*\surhob.01,38,BAL,AL,93,354,319,32,94,20,0,5,41,2,2,29,29,0.295,0.353,0.404,0.758,101,129,4,1,3,2,3,D73/9
105,Larry Bigbie*\bigbila01,25,BAL,AL,83,319,287,43,87,15,1,9,31,7,1,29,60,0.303,0.365,0.456,0.821,117,131,2,0,1,2,3,7/98
1079,David Segui#\seguida01,36,BAL,AL,67,252,224,26,59,10,1,5,25,1,0,26,47,0.263,0.341,0.384,0.725,93,86,8,1,0,1,2,D/3
460,Jerry Hairston\hairsje02,27,BAL,AL,58,259,218,25,59,12,2,2,21,14,5,23,25,0.271,0.353,0.372,0.725,93,81,8,6,10,2,0,4/D
401,Geronimo Gil\gilge01,27,BAL,AL,54,186,169,22,40,4,0,3,16,0,0,12,34,0.237,0.299,0.314,0.613,63,53,2,3,2,0,0,2
738,Gary Matthews#\matthga02,28,BAL,AL,41,172,162,21,33,12,1,2,20,0,3,9,29,0.204,0.25,0.327,0.577,52,53,4,1,0,0,0,8/D
258,Jack Cust*\custja01,24,BAL,AL,27,84,73,7,19,7,0,4,11,0,0,10,25,0.26,0.357,0.521,0.878,129,38,0,1,0,0,0,D/7
805,Jose Morban#\morbajo01,23,BAL,AL,61,77,71,14,10,0,0,2,5,8,0,3,21,0.141,0.187,0.225,0.412,9,16,0,1,2,0,0,D64/5
648,Jose Leon\leonjo01,26,BAL,AL,21,59,54,6,13,1,0,0,0,0,0,3,18,0.241,0.305,0.259,0.564,52,14,1,2,0,0,0,5/3D
704,Robert Machado\macharo01,30,BAL,AL,18,55,49,8,13,1,0,1,3,0,0,6,12,0.265,0.345,0.347,0.692,85,17,0,0,0,0,0,2
759,Carlos Mendez\mendeca01,29,BAL,AL,26,46,45,3,10,2,0,0,5,0,0,0,12,0.222,0.217,0.267,0.484,28,12,0,0,0,1,0,/3D
956,Tim Raines\raineti02,23,BAL,AL,20,46,43,4,6,1,1,0,2,0,0,2,12,0.14,0.196,0.209,0.405,8,9,2,1,0,0,0,8/D7
235,Marty Cordova\cordoma01,33,BAL,AL,9,39,30,5,7,1,0,1,4,1,0,8,5,0.233,0.41,0.367,0.777,109,11,1,1,0,0,1,/D7
1155,Pedro Swann*\swannpe01,32,BAL,AL,8,15,14,3,3,1,0,1,2,0,0,1,4,0.214,0.267,0.5,0.767,97,7,1,0,0,0,0,/7D
502,Pat Hentgen\hentgpa01,34,BAL,AL,2,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,1
572,Jason Johnson\johnsja02,29,BAL,AL,3,6,5,1,1,0,0,0,0,0,0,1,3,0.2,0.333,0.2,0.533,47,1,0,0,0,0,0,1
932,Sidney Ponson\ponsosi01,26,BAL,AL,2,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,1
687,Rodrigo Lopez\lopezro02,27,BAL,AL,1,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-100,0,0,0,0,0,0,1
307,Travis Driskill\drisktr01,31,BAL,AL,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,1
495,Rick Helling\helliri01,32,BAL,AL,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,0,0,0,0,0,1
68,Rick Bauer\bauerri01,26,BAL,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
260,Omar Daal*\daalom01,31,BAL,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
444,Buddy Groom*\groombu01,37,BAL,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
588,Jorge Julio\juliojo01,24,BAL,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
661,Kerry Ligtenberg\ligteke01,32,BAL,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
1014,Willis Roberts\roberwi01,28,BAL,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
1038,B.J. Ryan*\ryanb.01,27,BAL,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
390,Nomar Garciaparra\garcino01,29,BOS,AL,156,719,658,120,198,37,13,28,105,19,5,39,61,0.301,0.345,0.524,0.87,121,345,10,11,1,10,1,*6
261,Johnny Damon*\damonjo01,29,BOS,AL,145,690,608,103,166,32,6,12,67,30,6,68,74,0.273,0.345,0.405,0.75,94,246,5,2,6,6,4,*8/D
1240,Todd Walker*\walketo04,30,BOS,AL,144,647,587,92,166,38,4,13,85,1,1,48,54,0.283,0.333,0.428,0.76,95,251,17,1,1,10,0,*4/D
963,Manny Ramirez\ramirma02,31,BOS,AL,154,679,569,117,185,36,1,37,104,3,1,97,94,0.325,0.427,0.587,1.014,159,334,22,8,0,5,28,*7D
785,Kevin Millar\millake01,31,BOS,AL,148,618,544,83,150,30,1,25,96,3,2,60,108,0.276,0.348,0.472,0.82,110,257,14,5,0,9,5,3D79
816,Bill Mueller#\muellbi02,32,BOS,AL,146,600,524,85,171,45,5,19,85,1,4,59,77,0.326,0.398,0.54,0.938,140,283,11,7,4,6,2,*54/D6
1209,Jason Varitek#\varitja01,31,BOS,AL,142,521,451,63,123,31,1,25,85,3,2,51,106,0.273,0.351,0.512,0.863,120,231,10,7,5,7,8,*2/D
866,David Ortiz*\ortizda01,27,BOS,AL,128,509,448,79,129,39,2,31,101,0,0,58,83,0.288,0.369,0.592,0.961,144,265,9,1,0,2,8,D3
842,Trot Nixon*\nixontr01,29,BOS,AL,134,513,441,81,135,24,6,28,87,4,2,65,96,0.306,0.396,0.578,0.975,148,255,3,3,1,3,4,*9/8
528,Shea Hillenbrand\hillesh02,27,BOS,AL,49,200,185,20,56,17,0,3,38,1,0,7,26,0.303,0.335,0.443,0.778,100,82,9,4,0,4,1,53/D
792,Doug Mirabelli\mirabdo01,32,BOS,AL,62,176,163,23,42,13,0,6,18,0,0,11,36,0.258,0.307,0.448,0.755,92,73,3,1,0,1,0,2/D3
559,Damian Jackson\jacksda04,29,BOS,AL,109,172,161,34,42,7,0,1,13,16,8,8,28,0.261,0.294,0.323,0.617,60,52,4,0,2,1,0,46879/D53
592,Gabe Kapler\kaplega01,27,BOS,AL,68,172,158,29,46,11,1,4,23,4,2,14,23,0.291,0.349,0.449,0.798,105,71,5,0,0,0,0,97/83D
398,Jeremy Giambi*\giambje01,28,BOS,AL,50,156,127,15,25,5,0,5,15,1,0,26,42,0.197,0.342,0.354,0.696,81,45,3,2,1,0,0,D/79
1049,Freddy Sanchez\sanchfr01,25,BOS,AL,20,34,34,6,8,2,0,0,2,0,0,0,8,0.235,0.235,0.294,0.529,36,10,0,0,0,0,0,/564
771,Lou Merloni\merlolo01,32,BOS,AL,15,34,30,4,7,1,0,0,1,0,0,4,8,0.233,0.324,0.267,0.59,56,8,0,0,0,0,0,/457
746,Dave McCarty\mccarda01,33,BOS,AL,16,29,27,4,11,3,0,1,6,0,0,2,7,0.407,0.448,0.63,1.078,175,17,0,0,0,0,0,/73D9
1,Andy Abad*\abadan01,30,BOS,AL,9,19,17,1,2,0,0,0,0,0,1,2,5,0.118,0.211,0.118,0.328,-11,2,1,0,0,0,0,/39
139,Adrian Brown#\brownad01,29,BOS,AL,9,16,15,2,3,0,0,0,1,2,0,1,4,0.2,0.25,0.2,0.45,19,3,0,0,0,0,0,/87
608,Byung-Hyun Kim\kimby01,24,BOS,AL,4,7,7,0,2,0,0,0,0,0,0,0,0,0.286,0.286,0.286,0.571,49,2,0,0,0,0,0,1
