Rk,Name,Age,Tm,Lg,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos Summary
865,Orlando Palmeiro*\palmeor01,28,ANA,AL,74,156,134,19,29,2,2,0,8,2,2,17,11,0.216,0.307,0.261,0.568,50,35,4,1,3,1,1,8D/79
419,Craig Grebeck\grebecr01,32,ANA,AL,63,150,126,12,34,9,0,1,6,0,1,18,11,0.27,0.359,0.365,0.724,89,46,6,0,5,1,1,465/7D
424,Todd Greene\greento02,26,ANA,AL,34,131,124,24,36,6,0,9,24,2,0,7,25,0.29,0.328,0.556,0.885,124,69,1,0,0,0,1,2/D
478,Rickey Henderson\henderi01,38,ANA,AL,32,144,115,21,21,3,0,2,7,16,4,26,23,0.183,0.343,0.261,0.604,60,30,3,2,1,0,0,D7/8
337,Jorge Fabregas*\fabrejo01,27,ANA,AL,21,43,38,2,3,1,0,0,3,0,0,3,3,0.079,0.146,0.105,0.252,-33,4,2,0,2,0,0,2
1145,Chris Turner\turnech01,28,ANA,AL,13,29,23,4,6,1,1,1,2,0,0,5,8,0.261,0.393,0.522,0.915,135,12,0,0,1,0,0,/23D9
314,Robert Eenhoorn\eenhoro01,29,ANA,AL,11,21,20,2,7,1,0,1,6,0,0,0,2,0.35,0.333,0.55,0.883,124,11,0,0,0,1,0,/546
320,Angelo Encarnacion\encaran01,28,ANA,AL,11,17,17,2,7,1,0,1,4,2,0,0,1,0.412,0.412,0.647,1.059,169,11,1,0,0,0,0,2
30,George Arias\ariasge01,25,ANA,AL,3,6,6,1,2,0,0,0,1,0,0,0,0,0.333,0.333,0.333,0.667,74,2,0,0,0,0,0,/5D
349,Chuck Finley*\finlech01,34,ANA,AL,2,6,6,1,0,0,0,0,0,0,0,0,2,0,0,0,0,-100,0,0,0,0,0,0,1
1070,Dennis Springer\sprinde01,32,ANA,AL,2,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,-100,0,0,0,0,0,0,1
292,Jason Dickson*\dicksja01,24,ANA,AL,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,1
498,Ken Hill\hillke01,31,ANA,AL,1,3,2,0,1,1,0,0,2,0,0,0,1,0.5,0.5,1,1.5,277,2,0,0,1,0,0,1
716,Darrell May*\mayda02,25,ANA,AL,1,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-100,0,0,0,0,0,0,1
433,Kevin Gross\grosske01,36,ANA,AL,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,0,0,0,0,0,1
507,Mike Holtz*\holtzmi01,24,ANA,AL,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,0,0,0,0,0,1
889,Matt Perisho*\perisma01,22,ANA,AL,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,0,0,0,0,0,1
169,Greg Cadaret*\cadargr01,35,ANA,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
464,Pep Harris\harripe01,24,ANA,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
466,Shigetoshi Hasegawa\hasegsh01,28,ANA,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
547,Mike James\jamesmi01,29,ANA,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
881,Troy Percival\percitr01,27,ANA,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
1163,Randy Velarde\velarra01,34,ANA,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,
580,Chipper Jones#\jonesch06,25,ATL,NL,157,679,597,100,176,41,3,21,111,20,5,76,88,0.295,0.371,0.479,0.85,119,286,19,0,0,6,8,*5/79
728,Fred McGriff*\mcgrifr01,33,ATL,NL,152,641,564,77,156,25,1,22,97,5,0,68,112,0.277,0.356,0.441,0.797,106,249,22,4,0,5,4,*3
103,Jeff Blauser\blausje01,31,ATL,NL,151,623,519,90,160,31,4,17,70,5,1,70,101,0.308,0.405,0.482,0.886,130,250,13,20,5,9,6,*6/D
1144,Michael Tucker*\tuckemi01,26,ATL,NL,138,554,499,80,141,25,7,14,56,12,7,44,116,0.283,0.347,0.445,0.792,105,222,7,6,4,1,0,*97
667,Kenny Lofton*\loftoke01,30,ATL,NL,122,564,493,90,164,20,6,5,48,27,20,64,83,0.333,0.409,0.428,0.837,119,211,10,2,2,3,5,*8
614,Ryan Klesko*\kleskry01,26,ATL,NL,143,525,467,67,122,23,6,24,84,4,4,48,130,0.261,0.334,0.49,0.824,111,229,12,4,1,2,5,*73
672,Javy Lopez\lopezja01,26,ATL,NL,123,464,414,52,122,28,1,23,68,1,1,40,82,0.295,0.361,0.534,0.895,129,221,9,5,1,4,10,*2
577,Andruw Jones\jonesan01,20,ATL,NL,153,467,399,60,92,18,1,18,70,20,11,56,107,0.231,0.329,0.416,0.745,93,166,11,4,5,3,2,*98/7
638,Mark Lemke#\lemkema01,31,ATL,NL,109,397,351,33,86,17,1,2,26,2,0,33,51,0.245,0.306,0.316,0.622,63,111,10,0,8,5,2,4
883,Eddie Perez\perezed02,29,ATL,NL,73,206,191,20,41,5,0,6,18,0,1,10,35,0.215,0.259,0.335,0.594,53,64,8,2,1,2,0,2/3
415,Tony Graffanino\graffto01,25,ATL,NL,104,221,186,33,48,9,1,8,20,6,4,26,46,0.258,0.344,0.446,0.79,104,83,3,1,3,5,1,4/563
666,Keith Lockhart*\lockhke01,32,ATL,NL,96,169,147,25,41,5,3,6,32,0,0,14,17,0.279,0.337,0.476,0.814,109,70,4,1,3,4,0,45/D
64,Danny Bautista\bautida01,25,ATL,NL,64,112,103,14,25,3,2,3,9,2,0,5,24,0.243,0.282,0.398,0.68,75,41,3,1,2,1,1,79/8
778,Mike Mordecai\mordemi01,29,ATL,NL,61,89,81,8,14,2,1,0,3,0,1,6,16,0.173,0.227,0.222,0.449,18,18,4,0,1,1,0,5/463D9
1054,John Smoltz\smoltjo01,30,ATL,NL,35,94,79,10,18,3,0,0,4,1,1,9,22,0.228,0.307,0.266,0.573,51,21,0,0,6,0,0,1
815,Denny Neagle*\neaglde01,28,ATL,NL,32,85,72,6,11,1,0,1,7,0,0,4,35,0.153,0.197,0.208,0.406,6,15,1,0,9,0,0,1
80,Rafael Belliard\bellira01,35,ATL,NL,72,77,71,9,15,3,0,1,3,0,1,1,17,0.211,0.219,0.296,0.515,33,21,1,0,4,1,0,6/4
687,Greg Maddux\maddugr01,31,ATL,NL,31,78,67,3,7,2,0,0,4,1,0,5,21,0.104,0.167,0.134,0.301,-20,9,0,0,6,0,0,1
398,Tom Glavine*\glavito02,31,ATL,NL,31,88,63,6,14,0,0,0,7,0,0,7,13,0.222,0.31,0.222,0.532,42,14,1,1,17,0,0,1
224,Greg Colbrunn\colbrgr01,27,ATL,NL,28,58,54,3,15,3,0,2,9,0,0,2,11,0.278,0.316,0.444,0.76,95,24,1,1,1,0,0,3/D
428,Tommy Gregg*\greggto01,33,ATL,NL,13,20,19,1,5,2,0,0,0,1,1,1,2,0.263,0.3,0.368,0.668,73,7,0,0,0,0,0,/739
1042,Randall Simon*\simonra01,22,ATL,NL,13,15,14,2,6,1,0,0,1,0,0,1,2,0.429,0.467,0.5,0.967,152,7,1,0,0,0,0,/3
1063,Tim Spehr\spehrti01,30,ATL,NL,8,14,14,2,3,1,0,1,4,1,0,0,4,0.214,0.214,0.5,0.714,79,7,0,0,0,0,0,/2
762,Kevin Millwood\millwke01,22,ATL,NL,11,14,12,0,0,0,0,0,0,0,0,1,8,0,0.077,0,0.077,-78,0,0,0,1,0,0,1
1178,Terrell Wade*\wadete01,24,ATL,NL,12,15,12,0,3,0,0,0,1,0,0,2,5,0.25,0.357,0.25,0.607,62,3,0,0,1,0,0,1
142,Chris Brock\brockch01,27,ATL,NL,7,10,10,0,1,0,0,0,1,0,0,0,2,0.1,0.1,0.1,0.2,-48,1,1,0,0,0,0,/1
805,Greg Myers*\myersgr01,31,ATL,NL,9,10,9,0,1,0,0,0,1,0,0,1,3,0.111,0.2,0.111,0.311,-16,1,0,0,0,0,0,/2
395,Ed Giovanola*\giovaed01,28,ATL,NL,14,10,8,0,2,0,0,0,0,0,0,2,1,0.25,0.4,0.25,0.65,74,2,2,0,0,0,1,/546
166,Paul Byrd\byrdpa01,26,ATL,NL,31,9,7,0,1,0,0,0,1,0,0,0,2,0.143,0.143,0.143,0.286,-25,1,0,0,2,0,0,1
98,Mike Bielecki\bielemi01,37,ATL,NL,48,3,2,0,0,0,0,0,0,0,0,1,1,0,0.333,0,0.333,-3,0,0,0,0,0,0,1
1234,Mark Wohlers\wohlema01,27,ATL,NL,68,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-100,0,0,0,0,0,0,1
201,Mike Cather\cathemi01,26,ATL,NL,34,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,1
219,Brad Clontz\clontbr01,26,ATL,NL,50,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,0,0,0,0,0,1
124,Joe Borowski\borowjo01,26,ATL,NL,20,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
319,Alan Embree*\embreal01,27,ATL,NL,66,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
365,Chad Fox\foxch02,26,ATL,NL,29,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
640,John LeRoy\leroyjo01,22,ATL,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
657,Kerry Ligtenberg\ligteke01,26,ATL,NL,14,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
957,Cal Ripken Jr.\ripkeca01,36,BAL,AL,162,686,615,79,166,30,0,17,84,1,0,56,73,0.27,0.331,0.402,0.733,93,247,19,5,0,10,3,*5/6
866,Rafael Palmeiro*\palmera01,32,BAL,AL,158,692,614,95,156,24,2,38,110,5,2,67,109,0.254,0.329,0.485,0.815,113,298,14,5,0,6,7,*3/D
23,Brady Anderson*\anderbr01,33,BAL,AL,151,696,590,97,170,39,7,18,73,18,12,84,105,0.288,0.393,0.469,0.863,128,277,1,19,2,1,6,*8D
1097,B.J. Surhoff*\surhob.01,32,BAL,AL,147,595,528,80,150,30,4,18,88,1,1,49,60,0.284,0.345,0.458,0.803,111,242,7,5,3,10,14,*7/D35
120,Mike Bordick\bordimi01,31,BAL,AL,153,560,509,55,120,19,1,7,46,0,2,33,66,0.236,0.283,0.318,0.601,59,162,23,2,12,4,1,*6
15,Roberto Alomar#\alomaro01,29,BAL,AL,112,469,412,64,137,23,2,14,60,9,3,40,43,0.333,0.39,0.5,0.89,134,206,10,3,7,7,2,*4/D
454,Jeffrey Hammonds\hammoje01,26,BAL,AL,118,434,397,71,105,19,3,21,55,15,1,32,73,0.264,0.323,0.486,0.809,111,193,6,3,0,2,1,*987/D
502,Chris Hoiles\hoilech01,32,BAL,AL,99,384,320,45,83,15,0,12,49,1,0,51,86,0.259,0.375,0.419,0.794,110,134,7,10,0,3,3,2/D35
93,Geronimo Berroa\berroge01,32,BAL,AL,83,349,300,48,78,13,0,10,48,1,2,40,62,0.26,0.347,0.403,0.75,98,121,6,3,0,6,2,D9
1195,Lenny Webster\webstle01,32,BAL,AL,98,287,259,29,66,8,1,7,37,0,1,22,46,0.255,0.317,0.375,0.691,83,97,10,2,3,1,0,2/D
937,Jeff Reboulet\rebouje01,33,BAL,AL,99,265,228,26,54,9,0,4,27,3,0,23,44,0.237,0.307,0.329,0.636,69,75,3,1,11,2,0,465/D9
1109,Tony Tarasco*\tarasto01,26,BAL,AL,100,193,166,26,34,8,1,7,26,2,2,25,33,0.205,0.313,0.392,0.704,85,65,3,1,1,0,1,9/87D
277,Eric Davis\daviser01,35,BAL,AL,42,176,158,29,48,11,0,8,25,6,0,14,47,0.304,0.358,0.525,0.883,130,83,2,1,0,3,0,9D
529,Pete Incaviglia\incavpe01,33,BAL,AL,48,153,138,18,34,4,0,5,12,0,0,11,43,0.246,0.314,0.384,0.698,84,53,1,3,0,1,2,D9/7
52,Harold Baines*\baineha01,38,BAL,AL,44,149,134,15,39,5,0,4,15,0,0,14,15,0.291,0.356,0.418,0.774,104,56,3,0,0,1,1,D
634,Aaron Ledesma\ledesaa01,26,BAL,AL,43,104,88,24,31,5,1,2,11,1,0,13,9,0.352,0.437,0.5,0.937,148,44,1,1,1,1,0,45/36
1191,Jerome Walton\waltoje01,31,BAL,AL,26,74,68,8,20,1,0,3,9,0,0,4,10,0.294,0.333,0.441,0.775,103,30,3,0,2,0,0,9/738D
283,David Dellucci*\delluda01,23,BAL,AL,17,32,27,3,6,1,0,1,3,0,0,4,7,0.222,0.344,0.37,0.714,90,10,2,1,0,0,1,/9D7
627,Tim Laker\lakerti01,27,BAL,AL,7,18,14,0,0,0,0,0,1,0,0,2,9,0,0.118,0,0.118,-65,0,0,0,1,1,0,/2
802,Mike Mussina*\mussimi01,28,BAL,AL,2,4,4,0,1,0,0,0,0,0,0,0,1,0.25,0.25,0.25,0.5,33,1,0,0,0,0,0,1
221,Danny Clyburn\clybuda01,23,BAL,AL,2,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-100,0,0,0,0,0,0,/7
983,Melvin Rosario#\rosarme01,24,BAL,AL,4,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,0,0,0,0,0,/2
324,Scott Erickson\ericksc01,29,BAL,AL,2,5,2,0,0,0,0,0,0,0,0,1,2,0,0.333,0,0.333,-1,0,0,0,2,0,0,1
423,Charlie Greene\greench02,26,BAL,AL,5,2,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-100,0,0,0,0,0,0,/2
592,Scott Kamieniecki\kamiesc01,33,BAL,AL,1,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-100,0,0,0,0,0,0,1
608,Jimmy Key\keyji01,36,BAL,AL,1,3,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-100,0,0,0,1,0,0,1
952,Arthur Rhodes*\rhodear01,27,BAL,AL,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,0,0,0,0,0,1
85,Armando Benitez\benitar01,24,BAL,AL,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
125,Shawn Boskie\boskish01,30,BAL,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
715,Terry Mathews*\mathete01,32,BAL,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
761,Alan Mills\millsal01,30,BAL,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
807,Randy Myers*\myersra01,34,BAL,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
854,Jesse Orosco\oroscje01,40,BAL,AL,5,1,0,0,0,0,0,0,0,0,0,1,0,,1,,,,0,0,0,0,0,0,1
1219,Brian Williams\willibr01,28,BAL,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
387,Nomar Garciaparra\garcino01,23,BOS,AL,153,734,684,122,209,44,11,30,98,22,9,35,92,0.306,0.342,0.534,0.875,123,365,9,6,2,7,2,*6
1152,John Valentin\valenjo02,30,BOS,AL,143,644,575,95,176,47,5,18,77,7,4,58,66,0.306,0.372,0.499,0.871,124,287,21,5,1,5,5,45
237,Wil Cordero\cordewi01,25,BOS,AL,140,609,570,82,160,26,3,18,72,1,3,31,122,0.281,0.32,0.432,0.752,93,246,11,4,0,4,7,*7/D4
1161,Mo Vaughn*\vaughmo01,29,BOS,AL,141,628,527,91,166,24,0,35,96,2,2,86,154,0.315,0.42,0.56,0.98,152,295,10,12,0,3,17,*3/D
129,Darren Bragg*\braggda01,27,BOS,AL,153,586,513,65,132,35,2,9,57,10,6,61,102,0.257,0.337,0.386,0.723,87,198,16,3,5,4,5,*89/57
834,Troy O'Leary*\o'leatr01,27,BOS,AL,146,545,499,65,154,32,4,15,80,0,5,39,70,0.309,0.358,0.479,0.837,115,239,13,2,1,4,7,*97/D
554,Reggie Jefferson#\jeffere01,28,BOS,AL,136,524,489,74,156,33,1,13,67,1,2,24,93,0.319,0.358,0.47,0.828,113,230,17,7,1,3,5,*D3
374,Jeff Frye\fryeje01,30,BOS,AL,127,442,404,56,126,36,2,3,51,19,8,27,44,0.312,0.352,0.433,0.785,103,175,12,2,2,7,1,45D/87963
468,Scott Hatteberg*\hattesc01,27,BOS,AL,114,395,350,46,97,23,1,10,44,0,1,40,70,0.277,0.354,0.434,0.788,103,152,11,2,2,1,2,2/D
1077,Mike Stanley\stanlmi02,34,BOS,AL,97,312,260,45,78,17,0,13,53,0,1,39,50,0.3,0.394,0.515,0.91,134,134,9,6,0,7,0,D32
810,Tim Naehring\naehrti01,30,BOS,AL,70,301,259,38,74,18,1,9,40,1,1,38,40,0.286,0.375,0.467,0.843,117,121,10,1,0,3,0,5/D
467,Bill Haselman\haselbi01,31,BOS,AL,67,232,212,22,50,15,0,6,26,0,2,15,44,0.236,0.29,0.392,0.682,75,83,8,2,1,2,2,2
686,Shane Mack\macksh01,33,BOS,AL,60,146,130,13,41,7,0,3,17,2,1,9,24,0.315,0.368,0.438,0.807,109,57,3,3,2,2,1,8/D7
87,Mike Benjamin\benjami01,31,BOS,AL,49,123,116,12,27,9,1,0,7,2,3,4,27,0.233,0.262,0.328,0.59,52,38,2,1,1,1,0,56/43D1
1114,Jesus Tavarez#\tavarje01,26,BOS,AL,42,74,69,12,12,3,1,0,9,0,0,4,9,0.174,0.216,0.246,0.463,20,17,2,0,0,1,0,8/79D
876,Rudy Pemberton\pemberu01,27,BOS,AL,27,70,63,8,15,2,0,2,10,0,0,4,13,0.238,0.314,0.365,0.679,76,23,0,3,0,0,0,9
225,Michael Coleman\colemmi01,21,BOS,AL,8,25,24,2,4,1,0,0,2,1,0,0,11,0.167,0.167,0.208,0.375,-3,5,0,0,1,0,0,/8
915,Arquimedez Pozo\pozoar01,23,BOS,AL,4,17,15,0,4,1,0,0,3,0,0,0,5,0.267,0.25,0.333,0.583,50,5,0,0,1,1,0,/5
327,Vaughn Eshelman*\eshelva01,28,BOS,AL,1,4,4,1,1,0,0,0,0,0,0,0,1,0.25,0.25,0.25,0.5,31,1,0,0,0,0,0,1
692,Jose Malave\malavjo01,26,BOS,AL,4,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-100,0,1,0,0,0,0,/7
733,Walt McKeel\mckeewa01,25,BOS,AL,5,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,0,0,0,0,0,/23
919,Curtis Pride*\pridecu01,28,BOS,AL,2,2,2,1,1,0,0,1,1,0,0,0,1,0.5,0.5,2,2.5,508,4,0,0,0,0,0,
1020,Aaron Sele\seleaa01,27,BOS,AL,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,0,0,0,0,0,1
1096,Jeff Suppan\suppaje01,22,BOS,AL,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,0,0,0,0,0,1
42,Steve Avery*\averyst01,27,BOS,AL,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,1
677,Derek Lowe\lowede01,24,BOS,AL,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,0,0,0,0,0,/1
991,Bret Saberhagen\saberbr01,33,BOS,AL,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,/1
1159,Jason Varitek#\varitja01,25,BOS,AL,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,2,422,1,0,0,0,0,0,/2
1184,Tim Wakefield\wakefti01,30,BOS,AL,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,1
130,Mark Brandenburg\brandma01,26,BOS,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
241,Jim Corsi\corsiji01,35,BOS,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
411,Tom Gordon\gordoto01,29,BOS,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
453,Chris Hammond*\hammoch01,31,BOS,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
480,Butch Henry*\henrybu01,28,BOS,AL,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,1,0,0,1
517,Joe Hudson\hudsojo02,26,BOS,AL,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
626,Kerry Lacy\lacyke01,24,BOS,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
1046,Heathcliff Slocumb\slocuhe01,31,BOS,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
1193,John Wasdin\wasdijo01,24,BOS,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
1060,Sammy Sosa\sosasa01,28,CHC,NL,162,694,642,90,161,31,4,36,119,22,12,45,174,0.251,0.3,0.48,0.779,99,308,16,2,0,5,9,*9
413,Mark Grace*\gracema01,33,CHC,NL,151,654,555,87,177,32,5,13,78,2,4,88,45,0.319,0.409,0.465,0.874,127,258,18,2,1,8,3,*3
397,Doug Glanville\glanvdo01,26,CHC,NL,146,510,474,79,142,22,5,4,35,19,11,24,46,0.3,0.333,0.392,0.726,88,186,9,1,9,2,0,*78/9
999,Ryne Sandberg\sandbry01,37,CHC,NL,135,480,447,54,118,26,0,12,64,7,4,28,94,0.264,0.308,0.403,0.711,83,180,5,2,0,3,3,*4/D
304,Shawon Dunston\dunstsh01,34,CHC,NL,114,437,419,57,119,18,4,9,41,29,7,8,64,0.284,0.3,0.411,0.71,83,172,7,3,3,4,0,6/7
740,Brian McRae#\mcraebr01,29,CHC,NL,108,477,417,63,100,27,5,6,28,14,6,52,62,0.24,0.329,0.372,0.701,82,155,11,4,3,1,2,8
1022,Scott Servais\servasc01,30,CHC,NL,122,425,385,36,100,21,0,6,45,0,1,24,56,0.26,0.311,0.361,0.672,74,139,7,6,7,3,7,*2/D3
853,Kevin Orie\orieke01,24,CHC,NL,114,418,364,40,100,23,5,8,44,2,2,39,57,0.275,0.35,0.431,0.781,102,157,13,5,3,4,3,*5/6
997,Rey Sanchez\sanchre01,29,CHC,NL,97,220,205,14,51,9,0,1,12,4,2,11,26,0.249,0.287,0.307,0.594,55,63,7,0,4,0,2,64/5
509,Tyler Houston*\houstty01,26,CHC,NL,72,207,196,15,51,10,0,2,28,1,0,9,35,0.26,0.29,0.342,0.632,64,67,4,0,0,2,1,25/346
487,Jose Hernandez\hernajo01,27,CHC,NL,121,199,183,33,50,8,5,7,26,2,5,14,42,0.273,0.323,0.486,0.81,107,89,5,0,1,1,2,564/73D
457,Dave Hansen*\hanseda01,28,CHC,NL,90,186,151,19,47,8,2,3,21,1,2,31,32,0.311,0.429,0.45,0.88,130,68,0,1,2,1,1,5/34
568,Lance Johnson*\johnsla03,33,CHC,NL,39,155,145,17,44,6,2,4,15,5,2,9,10,0.303,0.342,0.455,0.797,105,66,2,0,0,1,1,8/D
209,Dave Clark*\clarkda05,34,CHC,NL,102,166,143,19,43,8,0,5,32,1,0,19,34,0.301,0.386,0.462,0.847,120,66,2,2,0,2,3,7/D9
146,Brant Brown*\brownbr01,26,CHC,NL,46,148,137,15,32,7,1,5,15,2,1,7,28,0.234,0.286,0.409,0.694,78,56,2,3,1,0,0,73
10,Manny Alexander\alexama02,26,CHC,NL,33,111,99,11,29,3,1,1,7,2,1,8,16,0.293,0.358,0.374,0.732,91,37,3,2,2,0,2,6/4
609,Brooks Kieschnick*\kiescbr01,25,CHC,NL,39,102,90,9,18,2,0,4,12,1,0,12,21,0.2,0.294,0.356,0.65,68,32,2,0,0,0,0,7/9
513,Mike Hubbard\hubbami01,26,CHC,NL,29,66,64,4,13,0,0,1,2,0,0,2,21,0.203,0.227,0.25,0.477,24,16,1,0,0,0,1,2/5
1139,Steve Trachsel\trachst01,26,CHC,NL,34,76,60,5,7,3,0,0,4,0,0,5,19,0.117,0.185,0.167,0.351,-8,10,3,0,11,0,0,1
794,Terry Mulholland\mulhote01,34,CHC,NL,24,52,49,0,8,2,0,0,2,0,0,0,24,0.163,0.163,0.204,0.367,-5,10,0,0,3,0,0,1
360,Kevin Foster\fosteke01,28,CHC,NL,29,59,47,3,6,1,0,0,4,0,0,1,20,0.128,0.146,0.149,0.295,-23,7,0,0,11,0,0,1
403,Geremi Gonzalez\gonzaje01,22,CHC,NL,21,51,40,1,4,0,0,0,1,0,0,3,12,0.1,0.163,0.1,0.263,-29,4,1,0,8,0,0,1
195,Frank Castillo\castifr01,28,CHC,NL,20,37,33,1,5,0,0,0,3,0,0,0,9,0.152,0.152,0.152,0.303,-21,5,0,0,4,0,0,1
