Rk,Name,Age,Tm,Lg,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos Summary
30,Brian Anderson#\anderbr02,28,ARI,NL,35,81,69,4,13,3,0,0,4,0,0,1,10,0.188,0.194,0.232,0.426,6,16,1,0,9,2,0,1
1315,Turner Ward#\wardtu01,35,ARI,NL,15,59,52,5,9,4,0,0,4,1,1,5,7,0.173,0.241,0.25,0.491,23,13,3,0,1,1,0,9/8
315,David Dellucci*\delluda01,26,ARI,NL,34,54,50,2,15,3,0,0,2,0,2,4,9,0.3,0.352,0.36,0.712,78,18,1,0,0,0,0,9/7
1052,Armando Reynoso\reynoar02,34,ARI,NL,30,57,48,0,5,0,0,0,0,0,0,2,24,0.104,0.14,0.104,0.244,-38,5,0,0,7,0,0,1
1119,Curt Schilling\schilcu01,33,ARI,NL,13,38,31,2,8,2,0,0,3,0,1,0,11,0.258,0.258,0.323,0.581,43,10,0,0,7,0,0,1
1209,Todd Stottlemyre*\stottto01,35,ARI,NL,18,37,31,6,6,2,0,1,4,0,0,3,14,0.194,0.265,0.355,0.62,52,11,0,0,3,0,0,1
291,Omar Daal*\daalom01,28,ARI,NL,18,31,27,2,7,1,0,1,4,0,0,1,3,0.259,0.286,0.407,0.693,70,11,1,0,3,0,0,1
1099,Rob Ryan*\ryanro02,27,ARI,NL,27,32,27,4,8,1,1,0,2,0,0,4,7,0.296,0.406,0.407,0.814,104,11,0,1,0,0,0,/9D
490,Geraldo Guzman\guzmage01,27,ARI,NL,13,22,19,0,0,0,0,0,0,0,0,0,13,0,0,0,0,-100,0,0,0,3,0,0,1
870,Mike Morgan\morgami01,40,ARI,NL,59,17,16,0,7,0,0,0,1,0,0,0,5,0.438,0.438,0.438,0.875,119,7,0,0,1,0,0,1
70,Rod Barajas\barajro01,24,ARI,NL,5,13,13,1,3,0,0,1,3,0,0,0,4,0.231,0.231,0.462,0.692,66,6,0,0,0,0,0,/2
831,Matt Mieske\mieskma01,32,ARI,NL,11,10,8,3,2,0,0,1,2,0,0,1,1,0.25,0.3,0.625,0.925,122,5,0,0,0,1,0,/9
1192,Russ Springer\sprinru01,31,ARI,NL,51,5,5,0,1,0,0,0,0,0,0,0,1,0.2,0.2,0.2,0.4,0,1,0,0,0,0,0,1
379,Nelson Figueroa#\figuene01,26,ARI,NL,2,4,3,1,1,0,0,0,0,0,0,0,1,0.333,0.333,0.333,0.667,67,1,0,0,1,0,0,/1
647,Byung-Hyun Kim\kimby01,21,ARI,NL,58,4,3,0,0,0,0,0,0,0,0,1,2,0,0.25,0,0.25,-30,0,0,0,0,0,0,1
942,Vicente Padilla\padilvi01,22,ARI,NL,25,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,2,401,1,0,0,0,0,0,1
1226,Greg Swindell\swindgr01,35,ARI,NL,61,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,0,0,1,0,0,1
554,Darren Holmes\holmeda01,34,ARI,NL,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
557,Darren Holmes\holmeda01,34,ARI,NL,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,
760,Matt Mantei\mantema01,26,ARI,NL,44,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
989,Dan Plesac*\plesada01,38,ARI,NL,60,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
1095,Johnny Ruffin\ruffijo01,28,ARI,NL,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
613,Andruw Jones\jonesan01,23,ATL,NL,161,729,656,122,199,36,6,36,104,21,6,59,100,0.303,0.366,0.541,0.907,126,355,12,9,0,5,0,*8
616,Chipper Jones#\jonesch06,28,ATL,NL,156,686,579,118,180,38,1,36,111,14,7,95,64,0.311,0.404,0.566,0.97,142,328,14,2,0,10,10,*5/6
410,Andres Galarraga\galaran01,39,ATL,NL,141,548,494,67,149,25,1,28,100,3,5,36,126,0.302,0.369,0.526,0.895,123,260,15,17,0,1,5,*3/D
623,Brian Jordan\jordabr01,33,ATL,NL,133,537,489,71,129,26,0,17,77,10,2,38,80,0.264,0.32,0.421,0.742,86,206,12,5,0,5,1,*9
725,Javy Lopez\lopezja01,29,ATL,NL,134,525,481,60,138,21,1,24,89,0,0,35,80,0.287,0.337,0.484,0.822,105,233,20,4,0,5,3,*2
405,Rafael Furcal#\furcara02,22,ATL,NL,131,542,455,87,134,20,4,4,37,40,14,73,80,0.295,0.394,0.382,0.776,98,174,2,3,9,2,0,*64
1106,Reggie Sanders\sandere02,32,ATL,NL,103,377,340,43,79,23,1,11,37,21,4,32,78,0.232,0.302,0.403,0.705,76,137,9,2,3,0,2,79/8
1286,Quilvio Veras#\verasqu01,29,ATL,NL,84,364,298,56,92,15,0,5,37,25,12,51,50,0.309,0.413,0.409,0.823,110,122,8,5,6,4,0,4
718,Keith Lockhart*\lockhke01,35,ATL,NL,113,313,275,32,73,12,3,2,32,4,1,29,31,0.265,0.331,0.353,0.684,73,97,10,0,5,4,7,45
136,Bobby Bonilla#\bonilbo01,37,ATL,NL,114,278,239,23,61,13,3,5,28,0,0,37,51,0.255,0.356,0.397,0.754,91,95,3,1,0,1,2,7/5D9
626,Wally Joyner*\joynewa01,38,ATL,NL,119,260,224,24,63,12,0,5,32,0,0,31,31,0.281,0.365,0.402,0.767,94,90,2,1,0,4,3,3/D
1330,Walt Weiss#\weisswa01,36,ATL,NL,80,227,192,29,50,6,2,0,18,1,1,26,32,0.26,0.353,0.313,0.665,71,60,2,3,3,3,1,6
1220,B.J. Surhoff*\surhob.01,35,ATL,NL,44,143,128,13,37,9,2,1,11,3,0,12,12,0.289,0.352,0.414,0.766,93,53,5,1,1,1,0,7
567,Trent Hubbard\hubbatr01,36,ATL,NL,61,96,81,15,15,2,1,1,6,2,1,11,20,0.185,0.29,0.272,0.562,44,22,1,1,3,0,0,79
748,Greg Maddux\maddugr01,34,ATL,NL,33,90,80,2,15,2,1,0,5,0,1,2,19,0.188,0.217,0.238,0.454,15,19,1,1,7,0,0,1
439,Tom Glavine*\glavito02,34,ATL,NL,35,89,68,5,10,1,0,0,2,0,0,7,20,0.147,0.227,0.162,0.388,1,11,0,0,14,0,0,1
842,Kevin Millwood\millwke01,25,ATL,NL,34,75,59,1,7,2,0,0,2,0,0,2,30,0.119,0.148,0.153,0.3,-24,9,3,0,14,0,0,1
68,Paul Bako*\bakopa01,28,ATL,NL,24,63,58,8,11,4,0,2,6,0,0,5,15,0.19,0.254,0.362,0.616,53,21,2,0,0,0,3,2/3
740,Fernando Lunar\lunarfe01,23,ATL,NL,22,60,54,5,10,1,0,0,5,0,2,3,15,0.185,0.267,0.204,0.47,22,11,2,3,0,0,1,2
180,John Burkett\burkejo03,35,ATL,NL,30,51,42,2,6,1,0,0,3,0,0,3,15,0.143,0.2,0.167,0.367,-6,7,0,0,6,0,0,1
721,George Lombard*\lombage01,24,ATL,NL,27,41,39,8,4,0,0,0,2,4,0,1,14,0.103,0.146,0.103,0.249,-35,4,2,1,0,0,0,9/7
883,Terry Mulholland\mulhote01,37,ATL,NL,52,45,36,3,9,3,0,0,4,0,0,0,16,0.25,0.25,0.333,0.583,46,12,0,0,9,0,0,1
50,Andy Ashby\ashbyan01,32,ATL,NL,16,37,33,2,4,0,0,0,1,0,0,0,12,0.121,0.121,0.121,0.242,-38,4,1,0,4,0,0,1
1156,Steve Sisco\siscost01,30,ATL,NL,25,30,27,4,5,0,0,1,2,0,0,3,4,0.185,0.267,0.296,0.563,42,8,1,0,0,0,0,/475D9
966,Eddie Perez\perezed02,32,ATL,NL,7,22,22,0,4,1,0,0,3,0,0,0,2,0.182,0.182,0.227,0.409,3,5,0,0,0,0,0,/2
317,Mark DeRosa\derosma01,25,ATL,NL,22,15,13,9,4,1,0,0,3,0,0,2,1,0.308,0.4,0.385,0.785,100,5,0,0,0,0,0,6
224,Bruce Chen*\chenbr01,23,ATL,NL,21,7,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,-100,0,0,0,2,0,0,1
512,Wes Helms\helmswe01,24,ATL,NL,6,5,5,0,1,0,0,0,0,0,0,0,2,0.2,0.2,0.2,0.4,2,1,0,0,0,0,0,/5
1263,Tim Unroe\unroeti01,29,ATL,NL,4,7,5,0,0,0,0,0,0,0,0,1,2,0,0.167,0,0.167,-52,0,0,0,1,0,0,/37
1042,Mike Remlinger*\remlimi01,34,ATL,NL,69,4,3,0,0,0,0,0,0,0,0,1,2,0,0.25,0,0.25,-29,0,0,0,0,0,0,1
573,Brian Hunter\huntebr01,32,ATL,NL,2,2,2,1,1,0,0,1,1,0,0,0,0,0.5,0.5,2,2.5,491,4,0,0,0,0,0,
763,Jason Marquis*\marquja01,21,ATL,NL,13,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,1
1223,Pedro Swann*\swannpe01,29,ATL,NL,4,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-100,0,0,0,0,0,0,/987
565,Mike Hubbard\hubbami01,29,ATL,NL,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,0,0,0,0,0,/2
1202,Dave Stevens\steveda01,30,ATL,NL,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,/1
1290,Ismael Villegas\villeis01,23,ATL,NL,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,/1
90,Stan Belinda\belinst01,33,ATL,NL,10,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
633,Scott Kamieniecki\kamiesc01,36,ATL,NL,26,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
707,Kerry Ligtenberg\ligteke01,29,ATL,NL,56,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
800,Kevin McGlinchy\mcglike01,23,ATL,NL,10,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
806,Greg McMichael\mcmicgr01,33,ATL,NL,15,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
855,Gabe Molina\molinga01,25,ATL,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
1069,Luis Rivera\riverlu02,22,ATL,NL,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
1074,John Rocker\rockejo01,25,ATL,NL,56,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
1125,Rudy Seanez\seaneru01,31,ATL,NL,23,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
1126,Chris Seelbach\seelbch02,27,ATL,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
1336,Don Wengert\wengedo01,30,ATL,NL,10,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
318,Delino DeShields*\deshide01,31,BAL,AL,151,643,561,84,166,43,5,10,86,37,10,69,82,0.296,0.369,0.444,0.813,110,249,16,1,3,9,2,47D/8
96,Albert Belle\belleal01,33,BAL,AL,141,622,559,71,157,37,1,23,103,0,5,52,68,0.281,0.342,0.474,0.817,109,265,17,4,0,7,11,*9D
29,Brady Anderson*\anderbr01,36,BAL,AL,141,618,506,89,130,26,0,19,50,16,9,92,103,0.257,0.375,0.421,0.796,106,213,4,8,5,7,5,*897D
1219,B.J. Surhoff*\surhob.01,35,BAL,AL,103,444,411,56,120,27,0,13,57,7,2,29,46,0.292,0.341,0.453,0.793,104,186,5,2,1,1,3,7/D
251,Jeff Conine\coninje01,34,BAL,AL,119,452,409,53,116,20,2,13,46,4,3,36,53,0.284,0.341,0.438,0.779,100,179,14,2,0,4,1,53D9/7
141,Mike Bordick\bordimi01,34,BAL,AL,100,433,391,70,116,22,1,16,59,6,5,34,71,0.297,0.35,0.481,0.831,113,188,12,1,2,5,0,6
1065,Cal Ripken Jr.\ripkeca01,39,BAL,AL,83,339,309,43,79,16,0,15,56,0,0,23,37,0.256,0.31,0.453,0.763,95,140,10,3,0,4,0,5D
600,Charles Johnson\johnsch04,28,BAL,AL,84,320,286,52,84,16,0,21,55,2,0,32,69,0.294,0.364,0.57,0.934,137,163,8,0,1,1,0,2/D
238,Will Clark*\clarkwi02,36,BAL,AL,79,310,256,49,77,15,1,9,28,4,2,47,45,0.301,0.413,0.473,0.886,129,121,4,4,0,3,3,3/D
63,Harold Baines*\baineha01,41,BAL,AL,72,252,222,24,59,8,0,10,30,0,0,29,39,0.266,0.349,0.437,0.786,103,97,6,0,0,1,6,D
861,Melvin Mora\morame01,28,BAL,AL,53,222,199,25,58,9,3,2,17,5,8,17,32,0.291,0.359,0.397,0.756,96,79,2,4,2,0,0,6/4
1056,Chris Richard*\richach01,26,BAL,AL,56,221,199,38,55,14,2,13,36,7,5,15,38,0.276,0.335,0.563,0.898,127,112,5,4,0,3,3,3/D9
785,Luis Matos\matoslu01,21,BAL,AL,72,201,182,21,41,6,3,1,17,13,4,12,30,0.225,0.281,0.308,0.589,53,56,7,3,2,2,0,89/D7
493,Jerry Hairston\hairsje02,24,BAL,AL,49,212,180,27,46,5,0,5,19,8,5,21,22,0.256,0.353,0.367,0.719,87,66,8,6,5,0,0,4
388,Brook Fordyce\fordybr01,30,BAL,AL,53,194,177,23,57,11,0,9,28,0,0,11,27,0.322,0.361,0.537,0.898,129,95,3,2,0,4,0,2
699,Mark Lewis\lewisma01,30,BAL,AL,71,178,163,19,44,17,0,2,21,7,2,12,31,0.27,0.322,0.411,0.733,89,67,5,1,1,1,0,546/D
888,Greg Myers*\myersgr01,34,BAL,AL,43,134,125,9,28,6,0,3,12,0,0,8,29,0.224,0.271,0.344,0.615,58,43,7,0,1,0,0,2/D
649,Gene Kingsale#\kingsge01,23,BAL,AL,26,91,88,13,21,2,1,0,9,1,2,2,14,0.239,0.253,0.284,0.537,39,25,4,0,0,1,0,8/D
845,Ryan Minor\minorry01,26,BAL,AL,32,88,84,4,11,1,0,0,3,0,0,3,20,0.131,0.17,0.143,0.313,-17,12,0,1,0,0,0,5/3
28,Rich Amaral\amarari01,38,BAL,AL,30,67,60,10,13,1,1,0,6,6,2,7,8,0.217,0.299,0.267,0.565,49,16,6,0,0,0,0,8/D973
245,Ivanon Coffie*\coffiiv01,23,BAL,AL,23,67,60,6,13,4,1,0,6,1,0,5,11,0.217,0.284,0.317,0.6,56,19,3,1,0,1,0,5/6D
568,Trent Hubbard\hubbatr01,36,BAL,AL,31,27,27,3,5,0,1,0,0,2,1,0,3,0.185,0.185,0.259,0.444,14,7,2,0,0,0,0,97/D
416,Jesse Garcia\garcije01,26,BAL,AL,14,19,17,2,1,0,0,0,0,0,0,2,2,0.059,0.158,0.059,0.217,-40,1,0,0,0,0,0,/46
419,Karim Garcia*\garcika01,24,BAL,AL,8,16,16,0,0,0,0,0,0,0,0,0,6,0,0,0,0,-100,0,0,0,0,0,0,/D7
741,Fernando Lunar\lunarfe01,23,BAL,AL,9,17,16,0,2,0,0,0,1,0,0,0,4,0.125,0.176,0.125,0.301,-20,2,0,1,0,0,0,/2
865,Willie Morales\moralwi01,27,BAL,AL,3,11,11,1,3,1,0,0,0,0,0,0,3,0.273,0.273,0.364,0.636,63,4,0,0,0,0,0,/2
210,Carlos Casimiro\casimca01,23,BAL,AL,2,8,8,0,1,1,0,0,3,0,0,0,2,0.125,0.125,0.25,0.375,-6,2,0,0,0,0,0,/D
652,Mike Kinkade\kinkami01,27,BAL,AL,3,8,7,0,3,1,0,0,1,0,0,0,0,0.429,0.5,0.571,1.071,178,4,0,1,0,0,0,/D3
887,Mike Mussina*\mussimi01,31,BAL,AL,2,6,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,0,0,0,0,0,1
359,Scott Erickson\ericksc01,32,BAL,AL,3,5,5,2,2,1,0,0,1,0,0,0,0,0.4,0.4,0.6,1,155,3,0,0,0,0,0,1
602,Jason Johnson\johnsja02,26,BAL,AL,2,5,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-100,0,0,0,2,0,0,1
1027,Pat Rapp\rapppa01,32,BAL,AL,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,1
822,Jose Mercedes\mercejo02,29,BAL,AL,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,1
995,Sidney Ponson\ponsosi01,23,BAL,AL,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,0,0,2,0,0,1
1255,Mike Trombley\trombmi01,33,BAL,AL,5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,0,0,0,0,0,1
475,Buddy Groom*\groombu01,34,BAL,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
556,Darren Holmes\holmeda01,34,BAL,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
659,Ryan Kohlmeier\kohlmry01,23,BAL,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
798,Chuck McElroy*\mcelrch01,32,BAL,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
841,Alan Mills\millsal01,33,BAL,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
854,Gabe Molina\molinga01,25,BAL,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
1045,Alberto Reyes\reyesal01,30,BAL,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
1098,B.J. Ryan*\ryanb.01,24,BAL,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
1243,Mike Timlin\timlimi01,34,BAL,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
421,Nomar Garciaparra\garcino01,26,BOS,AL,140,599,529,104,197,51,3,21,96,5,2,61,50,0.372,0.434,0.599,1.033,156,317,8,2,0,7,20,*6/D
918,Troy O'Leary*\o'leatr01,30,BOS,AL,138,563,513,68,134,30,4,13,70,0,2,44,76,0.261,0.32,0.411,0.731,82,211,12,2,0,4,2,*7
