HOMEODDS,HOMEPREDICTION,AWAYODDS,AWAYPREDICTION,RESULT,MONTH,DAY
2.15,0.17838104,1.75,0.821619,1.0,04,06
1.85,0.65775543,2.01,0.34224448,1.0,04,06
1.64,0.66144866,2.35,0.3385513,0.0,04,06
1.94,0.5665086,1.91,0.43349138,0.0,04,06
1.82,0.44948995,2.06,0.55051005,0.0,04,06
1.85,0.79339874,2.01,0.20660122,1.0,04,06
2.15,0.6942641,1.76,0.3057359,1.0,04,06
1.49,0.8613709,2.74,0.13862903,1.0,04,06
2.59,0.053556506,1.54,0.9464435,0.0,04,06
1.59,0.9045379,2.44,0.0954621,1.0,04,06
1.77,0.7134534,2.13,0.2865466,0.0,04,06
1.56,0.86250126,2.53,0.13749874,0.0,04,06
2.58,0.052417602,1.54,0.9475824,0.0,04,07
1.74,0.7273156,2.16,0.27268443,1.0,04,07
1.58,0.8788333,2.49,0.121166706,1.0,04,07
1.97,0.68550724,1.89,0.31449276,1.0,04,07
2.16,0.14594789,1.75,0.85405207,0.0,04,07
1.58,0.89233935,2.48,0.10766064,1.0,04,07
1.64,0.70498574,2.34,0.29501423,1.0,04,07
1.86,0.47000945,2.0,0.52999055,0.0,04,07
1.53,0.91566616,2.62,0.08433388,1.0,04,07
1.91,0.7734191,1.95,0.22658089,1.0,04,07
1.82,0.55170816,2.05,0.44829184,1.0,04,07
2.03,0.5729169,1.84,0.42708316,0.0,04,07
1.79,0.83908886,2.08,0.16091116,1.0,04,07
2.17,0.7957594,1.74,0.20424064,0.0,04,07
2.05,0.36985183,1.81,0.6301482,0.0,04,07
2.49,0.38939553,1.58,0.6106045,0.0,04,08
1.74,0.8748089,2.18,0.12519108,1.0,04,08
1.65,0.6511639,2.33,0.34883615,1.0,04,08
2.38,0.3931638,1.63,0.60683614,1.0,04,08
1.68,0.6957619,2.28,0.30423814,1.0,04,08
1.9,0.50635487,1.6,0.4936451,1.0,04,08
2.21,0.6573667,1.71,0.34263328,0.0,04,09
1.36,0.8310889,3.27,0.16891113,0.0,04,09
2.48,0.30806243,1.58,0.69193757,0.0,04,09
1.52,0.7073954,2.64,0.2926046,1.0,04,09
2.57,0.3722762,1.55,0.6277238,0.0,04,09
1.69,0.6411806,2.25,0.3588194,0.0,04,09
1.39,0.21717103,3.19,0.78282905,0.0,04,09
2.04,0.5511336,1.84,0.44886643,1.0,04,09
1.95,0.42813683,1.91,0.5718632,0.0,04,09
1.87,0.657248,2.0,0.34275195,0.0,04,09
1.76,0.5523171,2.14,0.4476829,1.0,04,09
1.93,0.7369075,1.92,0.26309252,1.0,04,09
2.29,0.6838901,1.67,0.31610987,1.0,04,10
2.49,0.2923553,1.58,0.7076447,0.0,04,10
2.16,0.48464784,1.74,0.51535213,0.0,04,10
1.63,0.71660024,2.37,0.2833997,1.0,04,10
2.6,0.32476068,1.54,0.6752394,0.0,04,10
1.61,0.5416101,2.4,0.4583899,0.0,04,10
1.53,0.24638662,2.63,0.7536134,1.0,04,10
1.5,0.7279344,2.7,0.27206558,1.0,04,10
1.96,0.62071764,1.91,0.3792823,1.0,04,10
1.88,0.39145547,1.97,0.6085445,0.0,04,10
1.69,0.7546973,2.26,0.24530269,0.0,04,10
2.2,0.801672,1.72,0.19832806,1.0,04,10
2.35,0.27925864,1.64,0.7207414,0.0,04,11
1.58,0.7961363,2.47,0.20386374,1.0,04,11
2.19,0.65928644,1.73,0.34071353,0.0,04,11
2.36,0.31716856,1.64,0.68283135,0.0,04,11
2.19,0.5968498,1.73,0.40315023,1.0,04,11
1.54,0.8502207,2.6,0.14977933,1.0,04,11
1.76,0.52130276,2.13,0.47869724,0.0,04,11
1.58,0.86391616,2.49,0.1360838,1.0,04,11
1.77,0.93672943,2.49,0.06327051,1.0,04,12
1.49,0.48638707,2.74,0.51361287,0.0,04,12
1.53,0.5946111,2.1,0.40538883,0.0,04,12
2.31,0.4935574,1.66,0.5064426,0.0,04,12
1.38,0.66701794,3.18,0.3329821,1.0,04,12
2.42,0.4202885,1.61,0.57971156,0.0,04,12
1.87,0.42222574,1.99,0.5777743,0.0,04,12
1.85,0.52475107,2.02,0.47524893,0.0,04,12
1.96,0.41434637,1.9,0.58565366,1.0,04,12
1.36,0.64447623,3.33,0.35552385,0.0,04,13
1.6,0.5288545,2.44,0.47114554,1.0,04,13
1.47,0.7839517,2.8,0.21604823,1.0,04,13
1.48,0.9223446,2.75,0.07765538,0.0,04,13
2.77,0.49265617,1.48,0.5073438,1.0,04,13
1.7,0.4172337,2.22,0.58276635,1.0,04,13
1.81,0.64216334,2.07,0.35783666,1.0,04,13
2.39,0.500292,1.61,0.49970803,1.0,04,13
2.0,0.7087171,1.87,0.29128292,1.0,04,13
2.35,0.6979391,1.64,0.30206093,1.0,04,13
1.65,0.5219009,2.25,0.47809908,1.0,04,13
2.04,0.48708853,1.83,0.5129115,0.0,04,13
1.61,0.6034464,2.4,0.3965536,0.0,04,13
2.27,0.43698543,1.69,0.56301457,0.0,04,13
1.38,0.6887672,3.17,0.31123278,1.0,04,14
1.5,0.49616042,2.7,0.5038396,0.0,04,14
2.16,0.45899233,1.74,0.54100764,0.0,04,14
2.31,0.4548103,1.66,0.54518974,0.0,04,14
1.55,0.65066457,2.57,0.34933546,0.0,04,14
1.41,0.8334002,3.04,0.16659981,1.0,04,14
2.19,0.6870678,1.72,0.3129322,1.0,04,14
2.28,0.8020253,1.67,0.19797471,1.0,04,14
2.06,0.6348957,1.82,0.36510432,0.0,04,14
1.96,0.3463517,1.9,0.65364826,0.0,04,14
1.88,0.58515763,1.98,0.41484237,1.0,04,14
1.67,0.6595101,2.29,0.34048992,1.0,04,14
2.7,0.42707533,1.51,0.5729247,0.0,04,14
2.38,0.48074558,1.62,0.5192545,1.0,04,14
1.38,0.5891056,3.23,0.41089442,0.0,04,15
1.85,0.44927144,2.02,0.55072856,0.0,04,15
2.17,0.49274424,1.74,0.50725573,0.0,04,15
1.73,0.7622308,2.18,0.2377692,1.0,04,15
1.78,0.6731428,2.11,0.32685718,0.0,04,15
1.92,0.6286447,1.94,0.3713553,1.0,04,16
1.93,0.57609785,1.93,0.42390218,0.0,04,16
1.84,0.4544728,2.02,0.5455272,1.0,04,16
1.56,0.67315215,2.56,0.32684788,0.0,04,16
2.2,0.40777123,1.73,0.5922287,0.0,04,16
1.4,0.45207268,3.11,0.5479273,1.0,04,16
1.71,0.6968249,2.2,0.3031751,0.0,04,16
1.82,0.7692679,2.06,0.23073213,1.0,04,16
1.65,0.6734667,2.32,0.3265333,0.0,04,16
2.07,0.9119437,1.8,0.08805632,1.0,04,16
1.84,0.44847694,2.02,0.5515231,1.0,04,16
1.61,0.265445,2.41,0.734555,0.0,04,16
1.54,0.86611956,2.6,0.1338804,1.0,04,16
1.98,0.54048985,1.88,0.45951015,0.0,04,16
1.88,0.48888293,1.98,0.51111704,1.0,04,17
1.74,0.73056173,2.17,0.2694383,0.0,04,17
1.84,0.36972728,2.02,0.63027275,0.0,04,17
1.56,0.88004684,2.53,0.1199532,1.0,04,17
1.84,0.71068686,2.03,0.28931317,1.0,04,17
1.96,0.51330817,1.9,0.48669183,0.0,04,17
2.13,0.49146488,1.76,0.50853515,0.0,04,17
1.67,0.69863,2.31,0.30137002,1.0,04,17
2.42,0.34977072,1.61,0.6502293,0.0,04,17
1.39,0.49323863,3.14,0.5067614,1.0,04,17
1.57,0.64642197,2.52,0.35357806,0.0,04,17
1.6,0.71538544,2.43,0.28461462,1.0,04,17
1.83,0.91831124,2.03,0.08168871,1.0,04,17
2.32,0.63893694,1.65,0.36106312,1.0,04,17
1.58,0.55923957,2.48,0.44076046,0.0,04,18
1.5,0.766648,2.71,0.23335202,1.0,04,18
1.91,0.49851045,1.94,0.5014895,1.0,04,18
1.55,0.664732,2.57,0.33526796,0.0,04,18
1.48,0.6464069,2.77,0.35359308,0.0,04,18
1.38,0.45399064,3.18,0.54600936,0.0,04,18
1.58,0.6801317,2.48,0.3198683,1.0,04,19
1.59,0.68008095,2.47,0.31991908,1.0,04,19
1.95,0.76157635,1.93,0.23842362,1.0,04,19
1.9,0.4337101,1.96,0.5662899,0.0,04,19
2.06,0.24892639,1.78,0.75107366,1.0,04,19
1.93,0.6110805,1.94,0.38891944,0.0,04,19
1.98,0.64465666,1.89,0.35534337,0.0,04,19
1.84,0.6246648,2.03,0.3753353,1.0,04,19
1.84,0.5220522,2.02,0.47794774,0.0,04,19
1.6,0.5343046,2.44,0.4656954,0.0,04,19
1.39,0.72813016,3.17,0.27186984,1.0,04,20
1.65,0.58061355,2.33,0.41938648,1.0,04,20
1.75,0.6056071,2.16,0.39439288,0.0,04,20
2.67,0.18516062,1.53,0.8148394,0.0,04,20
1.73,0.81940484,2.18,0.1805951,1.0,04,20
1.74,0.58452505,2.17,0.4154749,0.0,04,20
1.7,0.72829485,2.22,0.27170512,1.0,04,20
3.06,0.21045609,1.42,0.7895439,1.0,04,20
1.72,0.6273562,2.21,0.37264386,0.0,04,20
1.99,0.6717601,1.87,0.32823992,1.0,04,20
1.7,0.7409909,2.22,0.25900915,0.0,04,20
2.67,0.20382753,1.53,0.7961725,0.0,04,20
2.92,0.6828054,1.44,0.31719455,1.0,04,20
1.71,0.48128074,2.24,0.5187193,0.0,04,20
1.79,0.4674326,2.11,0.5325674,0.0,04,20
1.83,0.49803334,2.03,0.50196666,0.0,04,20
2.32,0.15347041,1.66,0.8465296,0.0,04,21
1.46,0.76942056,2.82,0.2305794,1.0,04,21
1.87,0.5123076,1.99,0.4876925,1.0,04,21
2.41,0.20978653,1.61,0.7902135,0.0,04,21
1.67,0.7645209,2.28,0.23547913,0.0,04,21
2.14,0.638985,1.76,0.36101505,0.0,04,21
1.87,0.5090186,1.99,0.49098137,0.0,04,21
2.19,0.47251597,1.73,0.527484,1.0,04,21
1.91,0.5927888,1.94,0.4072112,1.0,04,21
3.17,0.701523,1.39,0.29847702,1.0,04,21
2.18,0.56240064,1.75,0.43759933,1.0,04,21
1.82,0.5169313,2.05,0.48306865,1.0,04,21
1.67,0.569127,2.3,0.43087295,0.0,04,21
1.92,0.56330496,1.94,0.43669507,1.0,04,21
1.9,0.6385498,1.96,0.36145017,0.0,04,21
1.88,0.51986,1.98,0.48014,1.0,04,22
2.11,0.29590455,1.77,0.7040954,0.0,04,22
1.74,0.47376272,2.18,0.5262373,0.0,04,22
1.56,0.64229494,2.55,0.35770503,1.0,04,22
1.65,0.7046584,2.33,0.2953416,1.0,04,22
1.47,0.80485886,2.8,0.19514105,0.0,04,23
1.42,0.7390213,3.03,0.26097867,0.0,04,23
2.0,0.6711011,1.87,0.32889888,1.0,04,23
2.16,0.28704318,1.75,0.71295685,1.0,04,23
1.9,0.42890942,1.97,0.5710906,0.0,04,23
1.89,0.6812339,1.97,0.31876612,0.0,04,23
1.47,0.7415391,2.8,0.2584609,0.0,04,23
1.79,0.61369485,2.11,0.38630518,1.0,04,23
1.52,0.6723373,2.67,0.32766268,1.0,04,23
1.84,0.67110634,2.04,0.32889366,1.0,04,23
1.6,0.6731431,2.46,0.32685694,1.0,04,23
1.8,0.31365308,2.08,0.68634695,0.0,04,23
1.86,0.50669795,2.01,0.493302,0.0,04,23
1.68,0.7399701,2.28,0.2600299,1.0,04,23
1.62,0.6916939,2.4,0.308306,1.0,04,24
1.43,0.6912604,2.96,0.30873966,0.0,04,24
1.74,0.64400154,2.15,0.3559984,1.0,04,24
2.33,0.4545041,1.61,0.54549587,1.0,04,24
1.65,0.7336536,2.33,0.2663464,1.0,04,24
1.73,0.23202349,2.2,0.7679765,1.0,04,24
2.05,0.7040191,1.82,0.29598087,0.0,04,24
1.98,0.63444865,1.89,0.36555132,0.0,04,24
2.16,0.54345113,1.74,0.45654884,0.0,04,24
1.8,0.34409997,2.08,0.65590006,1.0,04,24
1.87,0.388712,1.99,0.6112881,0.0,04,24
1.46,0.78093874,2.86,0.21906126,1.0,04,24
1.89,0.6998311,1.97,0.30016884,1.0,04,24
1.67,0.7291589,2.3,0.27084115,1.0,04,24
1.94,0.48846963,1.92,0.5115303,0.0,04,24
1.89,0.37069577,1.96,0.62930423,0.0,04,25
2.02,0.68378186,1.84,0.31621814,0.0,04,25
1.7,0.6764346,2.22,0.32356542,1.0,04,25
1.5,0.78947055,2.7,0.21052945,0.0,04,25
1.43,0.77158046,2.95,0.22841957,1.0,04,25
2.01,0.4784657,1.85,0.5215342,1.0,04,25
1.55,0.79832566,2.55,0.20167437,1.0,04,26
1.47,0.53543466,2.8,0.4645653,0.0,04,26
1.79,0.51693267,2.09,0.48306724,1.0,04,26
1.59,0.5218305,2.46,0.47816956,0.0,04,26
1.63,0.52617747,2.36,0.47382262,0.0,04,26
1.63,0.80934644,2.35,0.19065356,0.0,04,26
1.67,0.5897405,2.28,0.41025952,1.0,04,26
1.51,0.5239944,2.68,0.47600564,1.0,04,27
1.67,0.7896769,2.28,0.21032308,1.0,04,27
1.93,0.49190897,1.92,0.5080911,1.0,04,27
1.75,0.5176944,2.14,0.48230562,0.0,04,27
1.77,0.80226195,2.11,0.19773811,1.0,04,27
1.99,0.3216148,1.87,0.67838526,0.0,04,27
1.59,0.4966574,2.46,0.5033425,0.0,04,27
1.51,0.8116951,2.68,0.1883049,1.0,04,27
1.75,0.46628046,2.15,0.53371954,0.0,04,27
1.95,0.7407887,1.9,0.2592113,1.0,04,27
1.82,0.4952555,2.06,0.5047445,0.0,04,27
1.92,0.49264866,1.93,0.50735134,0.0,04,27
1.54,0.7130083,2.58,0.2869917,1.0,04,27
1.71,0.534864,2.21,0.46513596,0.0,04,27
1.72,0.5136839,2.19,0.4863161,0.0,04,28
1.58,0.80577594,2.48,0.19422399,1.0,04,28
2.04,0.49905384,1.83,0.5009461,1.0,04,28
1.8,0.4744006,2.07,0.5255994,1.0,04,28
1.59,0.53302526,2.45,0.46697477,1.0,04,28
2.06,0.4919536,1.81,0.5080464,1.0,04,28
2.03,0.5640791,1.83,0.43592083,1.0,04,28
1.46,0.5161387,2.84,0.48386133,1.0,04,28
1.95,0.716297,1.9,0.28370303,0.0,04,28
1.69,0.817705,2.24,0.18229498,1.0,04,28
2.12,0.3124365,1.77,0.6875635,0.0,04,28
1.89,0.45998895,1.96,0.5400111,0.0,04,28
1.47,0.70705473,2.82,0.2929452,1.0,04,28
1.92,0.56603485,1.94,0.43396518,0.0,04,28
1.91,0.7949289,1.94,0.20507115,1.0,04,28
1.71,0.6886307,2.22,0.3113693,1.0,04,29
1.75,0.7019323,2.14,0.29806766,0.0,04,29
1.67,0.66778445,2.32,0.33221555,0.0,04,29
1.64,0.5324678,2.35,0.46753222,1.0,04,29
1.9,0.57288855,1.96,0.42711145,1.0,04,29
2.47,0.51317084,1.58,0.48682913,1.0,04,29
1.49,0.80891657,2.71,0.1910834,0.0,04,30
1.96,0.6676918,1.91,0.3323082,0.0,04,30
1.6,0.70387894,2.44,0.2961211,1.0,04,30
2.7,0.36029744,1.5,0.63970256,0.0,04,30
1.91,0.600001,1.97,0.399999,1.0,04,30
1.86,0.5249144,2.01,0.47508562,0.0,04,30
1.94,0.60141844,1.92,0.39858162,1.0,04,30
2.38,0.49408233,1.62,0.5059176,0.0,04,30
2.34,0.39369372,1.64,0.6063063,0.0,04,30
1.71,0.7189877,2.2,0.2810123,1.0,05,01
2.21,0.43423596,1.72,0.56576407,1.0,05,01
1.91,0.6940936,1.94,0.30590641,0.0,05,01
1.73,0.28766167,2.2,0.7123383,1.0,05,01
1.58,0.40964273,2.45,0.59035724,0.0,05,01
2.21,0.35890853,1.72,0.6410915,1.0,05,01
2.15,0.38842005,1.74,0.61157995,0.0,05,01
1.52,0.6736568,2.62,0.3263432,0.0,05,01
1.39,0.8372953,3.11,0.16270466,1.0,05,01
1.69,0.65940976,2.24,0.34059024,0.0,05,01
2.09,0.40727648,1.79,0.59272355,1.0,05,01
1.69,0.55593765,2.23,0.44406232,1.0,05,01
1.69,0.5904774,2.25,0.40952262,0.0,05,01
1.58,0.4245556,2.45,0.57544434,1.0,05,01
2.25,0.446185,1.69,0.553815,1.0,05,01
1.68,0.60017633,2.26,0.3998236,1.0,05,01
1.68,0.5090572,2.29,0.49094287,0.0,05,02
1.54,0.66684234,2.58,0.33315763,1.0,05,02
2.24,0.59043837,1.69,0.4095617,1.0,05,02
1.86,0.55099845,2.01,0.44900155,0.0,05,02
2.44,0.3828992,1.59,0.61710083,0.0,05,02
1.67,0.69104004,2.32,0.30895996,1.0,05,02
1.87,0.61971027,2.0,0.38028964,1.0,05,02
1.93,0.7555477,1.92,0.2444523,1.0,05,03
2.98,0.20949034,1.43,0.7905097,0.0,05,03
1.65,0.56349,2.33,0.43650997,1.0,05,03
1.58,0.62587315,2.5,0.37412688,1.0,05,03
1.82,0.6059077,2.06,0.39409226,0.0,05,03
1.67,0.7878586,2.29,0.21214141,0.0,05,03
1.65,0.4594042,2.33,0.5405958,1.0,05,03
1.67,0.6622088,2.29,0.33779117,1.0,05,03
2.39,0.3152743,1.62,0.6847257,0.0,05,03
2.65,0.4052657,1.51,0.5947344,0.0,05,03
1.83,0.52833927,2.04,0.47166073,0.0,05,04
1.82,0.74773735,2.05,0.2522627,1.0,05,04
1.5,0.4974807,2.72,0.5025193,1.0,05,04
1.9,0.6245566,1.96,0.3754434,0.0,05,04
2.36,0.31834847,1.63,0.68165153,0.0,05,04
2.52,0.20826516,1.57,0.7917348,1.0,05,04
1.85,0.5658432,2.04,0.43415678,0.0,05,04
1.94,0.62867814,1.92,0.37132195,1.0,05,04
2.29,0.53715724,1.68,0.46284273,0.0,05,04
2.58,0.43452603,1.54,0.565474,0.0,05,04
1.75,0.7438995,2.16,0.25610054,1.0,05,04
1.78,0.59393245,2.11,0.40606755,1.0,05,04
1.7,0.7871028,2.24,0.21289717,1.0,05,04
1.92,0.42070618,1.94,0.57929385,0.0,05,04
2.33,0.39537668,1.65,0.6046233,0.0,05,04
1.82,0.625669,2.05,0.3743311,1.0,05,05
1.71,0.44563583,2.22,0.55436414,0.0,05,05
2.03,0.31063202,1.84,0.68936795,0.0,05,05
2.02,0.62344235,1.84,0.3765576,1.0,05,05
1.57,0.5943869,2.5,0.40561318,1.0,05,05
2.32,0.4150748,1.66,0.5849251,0.0,05,05
1.58,0.6744733,2.48,0.32552665,1.0,05,05
1.79,0.7722784,2.09,0.22772157,1.0,05,05
1.73,0.40237483,2.18,0.5976252,1.0,05,05
2.88,0.46210405,1.45,0.537896,0.0,05,05
1.72,0.52546936,2.18,0.47453067,1.0,05,05
1.55,0.78387624,2.58,0.21612377,0.0,05,05
1.93,0.43925214,1.94,0.56074786,1.0,05,05
1.81,0.7537239,2.07,0.24627607,1.0,05,05
1.67,0.7566914,2.29,0.24330866,1.0,05,06
1.41,0.7182758,3.13,0.28172418,0.0,05,06
1.69,0.4808772,2.26,0.51912284,1.0,05,06
2.46,0.40150586,1.59,0.5984942,1.0,05,06
1.89,0.4756227,1.98,0.5243773,0.0,05,06
1.45,0.4178288,2.86,0.58217114,1.0,05,06
1.91,0.5068516,1.95,0.49314836,1.0,05,06
1.72,0.65411156,2.21,0.34588844,0.0,05,07
1.64,0.47623578,2.35,0.5237642,1.0,05,07
2.8,0.37713775,1.47,0.6228623,0.0,05,07
1.66,0.6355551,2.3,0.36444494,1.0,05,07
2.25,0.4182948,1.69,0.5817052,0.0,05,07
2.17,0.64156526,1.74,0.35843477,0.0,05,07
1.57,0.40381095,2.51,0.59618896,1.0,05,07
1.82,0.49312264,2.08,0.5068774,1.0,05,07
1.8,0.69441396,2.08,0.30558607,0.0,05,07
1.39,0.7831136,3.18,0.21688637,1.0,05,07
1.35,0.8207686,3.38,0.17923138,0.0,05,07
1.63,0.68521607,2.38,0.31478396,1.0,05,07
2.01,0.3434593,1.86,0.65654075,0.0,05,07
1.81,0.60787225,2.07,0.3921277,0.0,05,08
1.49,0.59264755,2.74,0.40735242,1.0,05,08
1.64,0.38915122,2.35,0.6108488,0.0,05,08
1.64,0.7534951,2.35,0.24650496,0.0,05,08
2.37,0.3880976,1.63,0.6119024,1.0,05,08
1.49,0.67883426,2.75,0.32116574,1.0,05,08
1.81,0.480265,2.08,0.51973504,0.0,05,08
3.39,0.30588222,1.35,0.6941177,0.0,05,08
2.15,0.44237536,1.75,0.5576247,0.0,05,08
1.85,0.6704343,2.02,0.32956567,1.0,05,08
1.57,0.80396354,2.5,0.19603641,1.0,05,08
1.41,0.8333657,3.07,0.1666343,1.0,05,08
1.8,0.7588734,2.08,0.24112658,1.0,05,08
1.72,0.6868732,2.21,0.31312674,1.0,05,08
1.41,0.7127238,3.07,0.28727615,1.0,05,09
2.51,0.6464563,1.58,0.3535438,0.0,05,09
1.48,0.78675246,2.76,0.21324755,1.0,05,09
1.6,0.6943061,2.44,0.30569392,1.0,05,09
1.8,0.76798934,2.09,0.23201062,0.0,05,09
1.71,0.51129395,2.23,0.48870596,1.0,05,09
1.66,0.64994174,2.3,0.3500583,1.0,05,09
1.81,0.69844514,2.06,0.30155486,0.0,05,10
2.56,0.51716226,1.55,0.4828377,0.0,05,10
1.75,0.59964657,2.16,0.4003534,1.0,05,10
1.48,0.5138423,2.79,0.48615775,1.0,05,10
1.52,0.6906801,2.65,0.30931988,1.0,05,10
1.59,0.36103725,2.47,0.63896275,0.0,05,10
1.52,0.8520027,2.65,0.14799732,1.0,05,10
1.9,0.44169062,1.96,0.55830944,0.0,05,10
1.62,0.61604947,2.39,0.38395053,1.0,05,10
1.56,0.5234234,2.55,0.47657663,1.0,05,11
1.45,0.78073573,2.88,0.21926427,0.0,05,11
1.62,0.7144276,2.41,0.2855724,0.0,05,11
1.8,0.6929161,2.08,0.30708387,1.0,05,11
1.62,0.597893,2.39,0.402107,0.0,05,11
2.12,0.49942315,1.77,0.50057685,0.0,05,11
1.72,0.666902,2.24,0.333098,1.0,05,11
1.69,0.36707962,2.25,0.6329204,1.0,05,11
1.35,0.7365555,3.49,0.2634445,1.0,05,11
2.26,0.64403516,1.68,0.3559649,0.0,05,11
1.75,0.40472642,2.15,0.59527355,0.0,05,11
1.57,0.4645554,2.52,0.5354446,0.0,05,11
1.36,0.8640569,3.33,0.13594308,1.0,05,11
1.45,0.77496886,2.88,0.2250311,1.0,05,11
2.28,0.5332901,1.67,0.46670997,0.0,05,11
1.51,0.61886823,2.7,0.3811317,0.0,05,11
2.39,0.5038586,1.62,0.49614137,1.0,05,12
1.73,0.4978992,2.17,0.50210077,1.0,05,12
1.85,0.546677,2.01,0.45332295,0.0,05,12
1.53,0.43275574,2.62,0.5672443,0.0,05,12
1.33,0.83159745,3.51,0.16840258,1.0,05,12
1.48,0.78258955,2.78,0.21741045,0.0,05,12
1.93,0.6478458,1.93,0.3521542,0.0,05,12
1.59,0.6660178,2.47,0.3339822,0.0,05,12
1.74,0.47290802,2.16,0.5270919,1.0,05,12
2.15,0.59583485,1.76,0.40416515,1.0,05,12
1.82,0.7219638,2.05,0.2780362,0.0,05,12
2.07,0.4122302,1.81,0.5877698,0.0,05,12
