HOMEODDS,HOMEPREDICTION,AWAYODDS,AWAYPREDICTION,RESULT,MONTH,DAY,HOMETEAM,AWAYTEAM
1.64,0.60461146,2.37,0.3939972,1.0,04,21,KCR,DET
2.62,0.49674493,1.54,0.501281,1.0,04,21,TEX,HOU
2.37,0.45247465,1.64,0.5423364,0.0,04,21,SDP,PIT
2.01,0.56491727,1.86,0.4396393,1.0,04,22,NYY,TBD
1.63,0.6110679,2.39,0.3834837,1.0,04,22,WSN,MIN
1.79,0.5939728,2.1,0.4039771,0.0,04,22,TOR,OAK
2.85,0.35767505,1.46,0.6105299,0.0,04,22,CIN,CHC
1.92,0.58459747,1.94,0.4176922,0.0,04,22,DET,CLE
2.72,0.41082898,1.5,0.57327443,0.0,04,22,ATL,NYM
1.55,0.6029264,2.59,0.39635494,1.0,04,22,CHW,TEX
1.73,0.573041,2.2,0.4312928,0.0,04,22,HOU,BOS
1.79,0.5873217,2.1,0.41542926,0.0,04,22,MIL,PHI
1.77,0.55374557,2.13,0.45117092,1.0,04,22,KCR,BAL
2.14,0.47578487,1.76,0.52455413,1.0,04,22,COL,LAD
1.77,0.58417034,2.13,0.4110848,0.0,04,22,ARI,PIT
1.92,0.53689146,1.95,0.46896228,0.0,04,22,ANA,SEA
1.59,0.6171985,2.46,0.3778902,1.0,04,22,SFG,FLA
2.17,0.4557884,1.75,0.53998715,1.0,04,22,SDP,STL
1.62,0.63651025,2.42,0.35474375,1.0,04,23,NYY,TBD
1.8,0.59109926,2.08,0.40577838,1.0,04,23,WSN,MIN
1.58,0.61799264,2.49,0.37679124,1.0,04,23,TOR,OAK
2.0,0.5125999,1.87,0.4918151,0.0,04,23,DET,CLE
1.67,0.5815849,2.3,0.4194056,1.0,04,23,CHW,TEX
1.73,0.5363841,2.2,0.4703657,1.0,04,23,HOU,BOS
2.3,0.49516645,1.67,0.5068795,0.0,04,23,ATL,NYM
2.52,0.40079176,1.58,0.58135486,1.0,04,23,CIN,CHC
1.72,0.62292546,2.21,0.37271807,0.0,04,23,MIL,PHI
1.84,0.59244037,2.05,0.40678877,0.0,04,23,KCR,BAL
1.94,0.5440075,1.92,0.45808327,1.0,04,23,ARI,PIT
2.05,0.46109965,1.83,0.5351467,0.0,04,23,COL,LAD
2.35,0.49497384,1.66,0.5070328,0.0,04,23,SDP,STL
1.91,0.51920015,1.95,0.48620868,1.0,04,23,ANA,SEA
2.07,0.5494177,1.81,0.45558128,1.0,04,23,SFG,FLA
1.86,0.5528689,2.0,0.45263565,0.0,04,24,NYY,TBD
1.53,0.60325193,2.65,0.396446,1.0,04,24,TOR,OAK
2.5,0.42410645,1.58,0.56394345,0.0,04,24,CIN,CHC
2.46,0.46745336,1.6,0.5315741,0.0,04,24,DET,CLE
2.5,0.38207573,1.58,0.5940598,0.0,04,24,ATL,NYM
1.58,0.6565328,2.48,0.3172887,1.0,04,24,WSN,MIN
1.8,0.5776792,2.08,0.42164764,1.0,04,24,CHW,TEX
1.96,0.5461448,1.9,0.4600731,1.0,04,24,MIL,PHI
1.71,0.60035855,2.23,0.3984305,1.0,04,24,KCR,BAL
1.79,0.57633716,2.1,0.4278777,0.0,04,24,ANA,SEA
1.98,0.5918496,1.89,0.40811664,0.0,04,24,SFG,FLA
1.97,0.54606503,1.89,0.4559222,0.0,04,24,ARI,PIT
2.13,0.4706405,1.77,0.5288204,0.0,04,24,COL,LAD
2.33,0.47494045,1.66,0.524346,0.0,04,24,SDP,STL
1.92,0.56711805,1.94,0.4385572,0.0,04,24,HOU,BOS
1.52,0.63697994,2.58,0.35423774,0.0,04,25,TOR,CHW
2.11,0.45847362,1.76,0.5384622,0.0,04,25,ATL,BOS
1.76,0.61708254,2.15,0.38035357,1.0,04,25,DET,OAK
1.46,0.6604647,2.82,0.31635866,1.0,04,25,NYM,CIN
1.78,0.544987,2.12,0.46159148,1.0,04,25,TBD,BAL
2.06,0.5247169,1.82,0.48000717,0.0,04,25,TEX,NYY
2.27,0.46775246,1.66,0.53191036,1.0,04,25,MIN,CLE
1.73,0.55196965,2.14,0.45405653,0.0,04,25,COL,PIT
1.82,0.58136815,2.0,0.42109644,1.0,04,25,ARI,STL
1.85,0.57854164,2.01,0.42628148,1.0,04,25,ANA,KCR
1.79,0.628422,2.01,0.3593126,0.0,04,25,LAD,FLA
1.69,0.59403855,2.2,0.40182468,1.0,04,25,SEA,HOU
1.54,0.67608553,2.62,0.2971968,1.0,04,25,SFG,SDP
1.49,0.6791367,2.76,0.28646925,0.0,04,26,WSN,PHI
2.07,0.5329184,1.82,0.4727786,0.0,04,26,TOR,CHW
2.97,0.38150954,1.43,0.59484845,0.0,04,26,ATL,BOS
2.16,0.532438,1.75,0.4732708,0.0,04,26,DET,OAK
1.64,0.65014267,2.37,0.3296875,1.0,04,26,NYM,CIN
1.81,0.5637517,2.07,0.440538,1.0,04,26,TBD,BAL
1.42,0.66811955,3.02,0.30551147,1.0,04,26,CHC,MIL
2.06,0.56616956,1.82,0.43863222,1.0,04,26,TEX,NYY
1.97,0.5408398,1.9,0.46559808,1.0,04,26,MIN,CLE
2.45,0.43887377,1.61,0.5536164,0.0,04,26,COL,PIT
2.12,0.5157165,1.77,0.48784384,0.0,04,26,ARI,STL
2.09,0.54228956,1.81,0.4628115,1.0,04,26,ANA,KCR
1.31,0.72411317,3.69,0.21388744,0.0,04,26,LAD,FLA
2.31,0.50424147,1.67,0.49418646,1.0,04,26,SEA,HOU
1.47,0.66019416,2.83,0.3183519,1.0,04,26,SFG,SDP
1.5,0.65192103,2.72,0.32733402,1.0,04,27,SFG,SDP
1.46,0.683602,2.81,0.28218627,0.0,04,27,WSN,PHI
1.79,0.57151073,2.1,0.4316605,0.0,04,27,TOR,CHW
1.49,0.68787915,2.77,0.269057,1.0,04,27,BOS,ATL
1.96,0.57738733,1.9,0.42686263,1.0,04,27,DET,OAK
1.47,0.6925649,2.83,0.26087984,1.0,04,27,NYM,CIN
1.86,0.5601194,2.01,0.44319192,0.0,04,27,TBD,BAL
1.83,0.57549953,2.04,0.4281418,1.0,04,27,TEX,NYY
1.94,0.50306773,1.92,0.50107723,0.0,04,27,MIN,CLE
1.84,0.49481165,2.02,0.50801426,0.0,04,27,COL,PIT
1.82,0.5318422,2.03,0.4740756,0.0,04,27,ARI,STL
1.8,0.5798999,2.08,0.42291227,1.0,04,27,ANA,KCR
1.59,0.62917745,2.45,0.36331272,0.0,04,27,LAD,FLA
1.76,0.60205096,2.14,0.39164615,0.0,04,27,SEA,HOU
1.8,0.57219493,2.09,0.43118402,1.0,04,28,DET,OAK
1.25,0.74308926,4.08,0.17103058,1.0,04,28,CHC,MIL
1.71,0.64402306,2.23,0.3410849,0.0,04,28,WSN,PHI
1.66,0.5751634,2.29,0.42734623,1.0,04,28,BAL,CHW
1.49,0.6710106,2.74,0.29521173,0.0,04,28,BOS,ATL
2.08,0.51507926,1.79,0.48931354,1.0,04,28,ARI,STL
1.82,0.6373913,2.04,0.35201135,0.0,04,28,LAD,FLA
1.35,0.7288047,3.41,0.1970559,1.0,04,29,CHC,ATL
1.85,0.5369214,2.0,0.46821183,1.0,04,29,BAL,CHW
2.69,0.3990558,1.5,0.5794382,1.0,04,29,PHI,CLE
1.64,0.6305667,2.34,0.35636672,1.0,04,29,PIT,CIN
2.07,0.54265785,1.78,0.4587084,1.0,04,29,BOS,NYY
1.67,0.5881592,2.31,0.40522918,1.0,04,29,NYM,SFG
1.82,0.5974203,2.06,0.4021663,0.0,04,29,TBD,TOR
2.23,0.55305225,1.68,0.45155904,1.0,04,29,TEX,ANA
1.85,0.5140203,2.01,0.48831642,0.0,04,29,MIL,FLA
1.81,0.57243145,2.07,0.43273392,0.0,04,29,MIN,DET
2.29,0.53115004,1.67,0.4732146,0.0,04,29,STL,WSN
1.72,0.6043223,2.21,0.3918607,0.0,04,29,ARI,COL
2.06,0.5058189,1.82,0.49722373,1.0,04,29,OAK,HOU
1.55,0.6522658,2.56,0.32766196,0.0,04,29,LAD,SDP
1.68,0.62307703,2.23,0.3697178,1.0,04,29,SEA,KCR
2.08,0.49674326,1.8,0.50573426,0.0,04,30,MIN,DET
1.7,0.6005102,2.25,0.40011725,0.0,04,30,STL,WSN
1.59,0.6634701,2.48,0.30763415,1.0,04,30,NYM,SFG
1.85,0.5762608,2.02,0.42552707,1.0,04,30,OAK,HOU
1.79,0.5300397,2.11,0.47436005,1.0,04,30,TBD,TOR
1.57,0.58061993,2.53,0.42130232,0.0,04,30,BAL,CHW
2.06,0.51686597,1.82,0.48416752,1.0,04,30,PHI,CLE
1.49,0.6943582,2.74,0.25580448,1.0,04,30,PIT,CIN
1.82,0.61353487,2.07,0.3782714,1.0,04,30,BOS,NYY
2.07,0.49874485,1.81,0.5023499,0.0,04,30,MIL,FLA
1.91,0.58684474,1.95,0.4141448,1.0,04,30,TEX,ANA
1.46,0.6803703,2.82,0.28975725,0.0,04,30,ARI,COL
1.5,0.63919806,2.7,0.34703323,0.0,04,30,LAD,SDP
1.98,0.55656254,1.88,0.44427714,1.0,04,30,SEA,KCR
1.78,0.58023906,2.11,0.41468778,0.0,05,01,NYM,SFG
2.06,0.530883,1.82,0.4726044,0.0,05,01,TBD,TOR
1.99,0.51254785,1.87,0.49063253,0.0,05,01,BAL,CHW
1.64,0.6478174,2.39,0.3267197,0.0,05,01,PIT,CIN
2.0,0.52567995,1.87,0.4776883,1.0,05,01,MIL,FLA
1.71,0.554147,2.23,0.45110446,0.0,05,01,MIN,DET
2.04,0.5611951,1.83,0.44431806,0.0,05,01,STL,WSN
1.47,0.69891,2.79,0.25026515,0.0,05,01,CHC,ATL
2.11,0.4871279,1.79,0.5069232,1.0,05,01,PHI,CLE
1.88,0.6010476,1.99,0.39473945,0.0,05,01,TEX,ANA
1.64,0.59326166,2.36,0.40476385,0.0,05,01,OAK,HOU
1.93,0.5602536,1.92,0.44526744,0.0,05,01,ARI,COL
1.33,0.704285,3.53,0.24946967,1.0,05,01,LAD,SDP
1.83,0.61643124,2.05,0.37327576,0.0,05,01,SEA,KCR
1.59,0.64645445,2.5,0.33457837,1.0,05,01,BOS,NYY
1.71,0.5894497,2.22,0.40838584,0.0,05,02,PIT,CHC
1.61,0.57149744,2.44,0.43272603,0.0,05,02,TOR,TEX
2.44,0.43379772,1.6,0.5582166,0.0,05,02,CIN,SFG
1.49,0.69352674,2.75,0.26230562,1.0,05,02,NYM,ATL
1.92,0.5386605,1.94,0.46773317,1.0,05,02,MIL,ANA
1.56,0.67040557,2.55,0.3047065,0.0,05,02,HOU,MIN
1.83,0.5337757,2.06,0.47241563,0.0,05,02,KCR,WSN
1.58,0.6691537,2.5,0.3070669,1.0,05,02,STL,PHI
1.93,0.5349715,1.94,0.47099313,0.0,05,02,OAK,SEA
2.04,0.58383006,1.84,0.41993728,1.0,05,02,SDP,COL
1.77,0.53598386,2.12,0.46822292,1.0,05,03,CLE,DET
1.84,0.611361,2.03,0.3809526,1.0,05,03,BAL,NYY
2.59,0.37408245,1.55,0.59793395,0.0,05,03,PIT,CHC
1.54,0.6197959,2.62,0.3763139,1.0,05,03,TOR,TEX
2.17,0.4586008,1.74,0.5390816,0.0,05,03,CIN,SFG
1.43,0.69936156,2.98,0.2522812,0.0,05,03,NYM,ATL
1.67,0.55100924,2.3,0.45397058,0.0,05,03,TBD,LAD
1.69,0.585623,2.24,0.41455317,1.0,05,03,CHW,BOS
1.64,0.6206271,2.35,0.374015,1.0,05,03,HOU,MIN
2.12,0.5158295,1.78,0.4893377,1.0,05,03,MIL,ANA
1.82,0.5311232,2.05,0.47475207,1.0,05,03,KCR,WSN
1.58,0.63353705,2.52,0.35860002,0.0,05,03,STL,PHI
1.84,0.5415317,2.04,0.46467903,0.0,05,03,OAK,SEA
1.84,0.58804506,2.03,0.41346696,1.0,05,03,SDP,COL
1.91,0.48808977,1.95,0.5147049,1.0,05,04,CIN,SFG
2.14,0.4475231,1.76,0.54674625,0.0,05,04,PIT,CHC
1.52,0.6511055,2.67,0.3299002,1.0,05,04,NYM,ATL
2.25,0.49731642,1.7,0.50408965,0.0,05,04,MIL,ANA
2.32,0.48357657,1.66,0.51744616,0.0,05,04,KCR,WSN
2.03,0.4638727,1.84,0.5337158,0.0,05,04,OAK,SEA
2.06,0.55563563,1.82,0.445964,0.0,05,04,SDP,COL
